PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_323	VII	625299	625560	+	35	NA	promoter-TSS (YGR067C)	protein_coding-promoter-TSS (YGR067C)	-643	YGR067C	YGR067C	YGR067C			YGR067C			protein_coding
SPT5_T15_R2_peak_599	XIV	137963	138403	+	35	NA	promoter-TSS (YNL268W)	protein_coding-promoter-TSS (YNL268W)	-367	YNL268W	YNL268W	YNL268W			LYP1			protein_coding
SPT5_T15_R2_peak_244	V	321958	322134	+	35	NA	promoter-TSS (SRG1)	ncRNA-promoter-TSS (SRG1)	-166	SRG1	SRG1	SRG1			SRG1			ncRNA
SPT5_T15_R2_peak_47	II	544579	544832	+	35	NA	promoter-TSS (YBR150C)	protein_coding-promoter-TSS (YBR150C)	-212	YBR150C	YBR150C	YBR150C			TBS1			protein_coding
SPT5_T15_R2_peak_233	V	264252	264619	+	35	NA	promoter-TSS (YER054C)	protein_coding-promoter-TSS (YER054C)	-737	YER054C	YER054C	YER054C			GIP2			protein_coding
SPT5_T15_R2_peak_502	XII	665147	665642	+	35	NA	promoter-TSS (YLR259C)	protein_coding-promoter-TSS (YLR259C)	-392	YLR259C	YLR259C	YLR259C			HSP60			protein_coding
SPT5_T15_R2_peak_471	XII	98862	99244	+	35	NA	promoter-TSS (YLL023C)	protein_coding-promoter-TSS (YLL023C)	-217	YLL023C	YLL023C	YLL023C			POM33			protein_coding
SPT5_T15_R2_peak_267	VI	90446	90895	+	35	NA	promoter-TSS (YFL023W)	protein_coding-promoter-TSS (YFL023W)	-316	YFL023W	YFL023W	YFL023W			BUD27			protein_coding
SPT5_T15_R2_peak_702	XV	967975	968467	+	35	NA	promoter-TSS (YOR342C)	protein_coding-promoter-TSS (YOR342C)	253	YOR343C	YOR343C	YOR343C			YOR343C			protein_coding
SPT5_T15_R2_peak_26	II	255873	256120	+	35	NA	promoter-TSS (YBR009C)	protein_coding-promoter-TSS (YBR009C)	-312	YBR009C	YBR009C	YBR009C			HHF1			protein_coding
SPT5_T15_R2_peak_415	X	598434	598626	+	35	NA	promoter-TSS (YJR091C)	protein_coding-promoter-TSS (YJR091C)	-194	YJR091C	YJR091C	YJR091C			JSN1			protein_coding
SPT5_T15_R2_peak_686	XV	742284	742526	+	34	NA	promoter-TSS (YOR211C)	protein_coding-promoter-TSS (YOR211C)	-505	YOR212W	YOR212W	YOR212W			STE4			protein_coding
SPT5_T15_R2_peak_379	VIII	505718	505966	+	34	NA	promoter-TSS (YHR203C)	protein_coding-promoter-TSS (YHR203C)	-312	YHR203C	YHR203C	YHR203C			RPS4B			protein_coding
SPT5_T15_R2_peak_326	VII	677559	678162	+	34	NA	promoter-TSS (YGR097W)	protein_coding-promoter-TSS (YGR097W)	-835	YGR097W	YGR097W	YGR097W			ASK10			protein_coding
SPT5_T15_R2_peak_51	II	564911	565089	+	34	NA	promoter-TSS (YBR162C)	protein_coding-promoter-TSS (YBR162C)	-231	YBR162W-A	YBR162W-A	YBR162W-A			YSY6			protein_coding
SPT5_T15_R2_peak_710	XV	1043435	1043622	+	34	NA	promoter-TSS (YOR375C)	protein_coding-promoter-TSS (YOR375C)	337	YOR376W	YOR376W	YOR376W			YOR376W			protein_coding
SPT5_T15_R2_peak_712	XVI	40327	40736	+	34	NA	promoter-TSS (YPL265W)	protein_coding-promoter-TSS (YPL265W)	-512	YPL265W	YPL265W	YPL265W			DIP5			protein_coding
SPT5_T15_R2_peak_87	IV	106615	106939	+	34	NA	promoter-TSS (YDL195W)	protein_coding-promoter-TSS (YDL195W)	36	YDL196W	YDL196W	YDL196W			YDL196W			protein_coding
SPT5_T15_R2_peak_382	X	36494	36781	+	34	NA	promoter-TSS (YJL210W)	protein_coding-promoter-TSS (YJL210W)	-282	YJL210W	YJL210W	YJL210W			PEX2			protein_coding
SPT5_T15_R2_peak_222	V	149950	150165	+	34	NA	promoter-TSS (YEL002C)	protein_coding-promoter-TSS (YEL002C)	-43	YEL002C	YEL002C	YEL002C			WBP1			protein_coding
SPT5_T15_R2_peak_518	XII	921604	922296	+	34	NA	promoter-TSS (YLR399C)	protein_coding-promoter-TSS (YLR399C)	-113	YLR400W	YLR400W	YLR400W			YLR400W			protein_coding
SPT5_T15_R2_peak_570	XIII	608337	608513	+	34	NA	promoter-TSS (YMR172C-A)	protein_coding-promoter-TSS (YMR172C-A)	-214	YMR172C-A	YMR172C-A	YMR172C-A			YMR172C-A			protein_coding
SPT5_T15_R2_peak_510	XII	789863	790126	+	34	NA	promoter-TSS (YLR332W)	protein_coding-promoter-TSS (YLR332W)	-682	YLR332W	YLR332W	YLR332W			MID2			protein_coding
SPT5_T15_R2_peak_658	XV	304852	305142	+	34	NA	promoter-TSS (YOL011W)	protein_coding-promoter-TSS (YOL011W)	-352	YOL011W	YOL011W	YOL011W			PLB3			protein_coding
SPT5_T15_R2_peak_560	XIII	477740	478202	+	34	NA	promoter-TSS (YMR105C)	protein_coding-promoter-TSS (YMR105C)	-93	YMR105W-A	YMR105W-A	YMR105W-A			YMR105W-A			protein_coding
SPT5_T15_R2_peak_631	XIV	633818	634202	+	34	NA	promoter-TSS (YNR002C)	protein_coding-promoter-TSS (YNR002C)	-154	YNR002C	YNR002C	YNR002C			ATO2			protein_coding
SPT5_T15_R2_peak_119	IV	546071	546367	+	34	NA	promoter-TSS (YDR044W)	protein_coding-promoter-TSS (YDR044W)	-423	YDR044W	YDR044W	YDR044W			HEM13			protein_coding
SPT5_T15_R2_peak_307	VII	432742	433520	+	34	NA	promoter-TSS (YGL035C)	protein_coding-promoter-TSS (YGL035C)	-69	YGL035C	YGL035C	YGL035C			MIG1			protein_coding
SPT5_T15_R2_peak_363	VIII	190160	190435	+	34	NA	promoter-TSS (YHR041C)	protein_coding-promoter-TSS (YHR041C)	-246	YHR042W	YHR042W	YHR042W			NCP1			protein_coding
SPT5_T15_R2_peak_133	IV	806078	806495	+	34	NA	promoter-TSS (YDR171W)	protein_coding-promoter-TSS (YDR171W)	-335	YDR171W	YDR171W	YDR171W			HSP42			protein_coding
SPT5_T15_R2_peak_146	IV	1016024	1016281	+	34	NA	promoter-TSS (YDR277C)	protein_coding-promoter-TSS (YDR277C)	-450	YDR277C	YDR277C	YDR277C			MTH1			protein_coding
SPT5_T15_R2_peak_383	X	36984	37173	+	34	NA	promoter-TSS (YJL209W)	protein_coding-promoter-TSS (YJL209W)	122	YJL211C	YJL211C	YJL211C			YJL211C			protein_coding
SPT5_T15_R2_peak_720	XVI	129834	130051	+	34	NA	promoter-TSS (YPL222W)	protein_coding-promoter-TSS (YPL222W)	-220	YPL222W	YPL222W	YPL222W			FMP40			protein_coding
SPT5_T15_R2_peak_136	IV	867700	868018	+	34	NA	promoter-TSS (YDR207C)	protein_coding-promoter-TSS (YDR207C)	-337	YDR207C	YDR207C	YDR207C			UME6			protein_coding
SPT5_T15_R2_peak_429	XI	80652	80925	+	34	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-247	YKL191W	YKL191W	YKL191W			DPH2			protein_coding
SPT5_T15_R2_peak_534	XIII	124279	124507	+	34	NA	promoter-TSS (YML073C)	protein_coding-promoter-TSS (YML073C)	-221	YML073C	YML073C	YML073C			RPL6A			protein_coding
SPT5_T15_R2_peak_208	IX	427279	427557	+	33	NA	Intergenic	Intergenic	-2905	YIR038C	YIR038C	YIR038C			GTT1			protein_coding
SPT5_T15_R2_peak_111	IV	483739	483972	+	32	NA	promoter-TSS (YDR018C)	protein_coding-promoter-TSS (YDR018C)	5	YDR018C	YDR018C	YDR018C			YDR018C			protein_coding
SPT5_T15_R2_peak_113	IV	507333	507561	+	32	NA	promoter-TSS (YDR033W)	protein_coding-promoter-TSS (YDR033W)	-700	YDR033W	YDR033W	YDR033W			MRH1			protein_coding
SPT5_T15_R2_peak_346	VII	951403	951638	+	32	NA	promoter-TSS (YGR229C)	protein_coding-promoter-TSS (YGR229C)	-374	YGR230W	YGR230W	YGR230W			BNS1			protein_coding
SPT5_T15_R2_peak_333	VII	756629	756827	+	32	NA	promoter-TSS (YGR132C)	protein_coding-promoter-TSS (YGR132C)	-168	YGR133W	YGR133W	YGR133W			PEX4			protein_coding
SPT5_T15_R2_peak_733	XVI	340513	340909	+	32	NA	TTS (YPL110C)	protein_coding-TTS (YPL110C)	767	YPL111W	YPL111W	YPL111W			CAR1			protein_coding
SPT5_T15_R2_peak_582	XIII	775268	775817	+	32	NA	TTS (YMR251W-A)	protein_coding-TTS (YMR251W-A)	177	YMR252C	YMR252C	YMR252C			YMR252C			protein_coding
SPT5_T15_R2_peak_15	II	45101	45535	+	32	NA	promoter-TSS (YBL092W)	protein_coding-promoter-TSS (YBL092W)	-400	YBL093C	YBL093C	YBL093C			ROX3			protein_coding
SPT5_T15_R2_peak_487	XII	444850	445037	+	32	NA	promoter-TSS (YLR152C)	protein_coding-promoter-TSS (YLR152C)	-255	YLR152C	YLR152C	YLR152C			YLR152C			protein_coding
SPT5_T15_R2_peak_207	IX	386472	386853	+	32	NA	promoter-TSS (YIR018C-A)	protein_coding-promoter-TSS (YIR018C-A)	-961	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
SPT5_T15_R2_peak_696	XV	880439	880794	+	32	NA	promoter-TSS (YOR300W)	protein_coding-promoter-TSS (YOR300W)	41	YOR300W	YOR300W	YOR300W			YOR300W			protein_coding
SPT5_T15_R2_peak_296	VII	287292	287516	+	32	NA	promoter-TSS (tW(CCA)G1)	tRNA-promoter-TSS (tW(CCA)G1)	51	tW(CCA)G1	tW(CCA)G1	tW(CCA)G1			tW(CCA)G1			tRNA
SPT5_T15_R2_peak_441	XI	247881	248074	+	32	NA	promoter-TSS (YKL101W)	protein_coding-promoter-TSS (YKL101W)	-295	YKL103C	YKL103C	YKL103C			APE1			protein_coding
SPT5_T15_R2_peak_335	VII	770394	770619	+	32	NA	promoter-TSS (YGR141W)	protein_coding-promoter-TSS (YGR141W)	-63	YGR141W	YGR141W	YGR141W			VPS62			protein_coding
SPT5_T15_R2_peak_397	X	191233	192330	+	32	NA	promoter-TSS (YJL117W)	protein_coding-promoter-TSS (YJL117W)	114	YJL119C	YJL119C	YJL119C			YJL119C			protein_coding
SPT5_T15_R2_peak_524	XII	1019034	1019221	+	32	NA	promoter-TSS (YLR441C)	protein_coding-promoter-TSS (YLR441C)	-219	YLR441C	YLR441C	YLR441C			RPS1A			protein_coding
SPT5_T15_R2_peak_156	IV	1233697	1233969	+	32	NA	promoter-TSS (YDR379C-A)	protein_coding-promoter-TSS (YDR379C-A)	-316	YDR379C-A	YDR379C-A	YDR379C-A			SDH6			protein_coding
SPT5_T15_R2_peak_411	X	465997	466384	+	32	NA	promoter-TSS (YJR016C)	protein_coding-promoter-TSS (YJR016C)	18	YJR016C	YJR016C	YJR016C			ILV3			protein_coding
SPT5_T15_R2_peak_539	XIII	196141	196386	+	32	NA	promoter-TSS (YML039W)	protein_coding-promoter-TSS (YML039W)	-93	tP(UGG)M	tP(UGG)M	tP(UGG)M			SUF7			tRNA
SPT5_T15_R2_peak_617	XIV	444509	444696	+	32	NA	promoter-TSS (YNL096C)	protein_coding-promoter-TSS (YNL096C)	-287	YNL096C	YNL096C	YNL096C			RPS7B			protein_coding
SPT5_T15_R2_peak_217	V	86464	86726	+	32	NA	promoter-TSS (YEL032W)	protein_coding-promoter-TSS (YEL032W)	-9	tS(AGA)E	tS(AGA)E	tS(AGA)E			tS(AGA)E			tRNA
SPT5_T15_R2_peak_180	IV	1517925	1518181	+	32	NA	promoter-TSS (YDR540C)	protein_coding-promoter-TSS (YDR540C)	-378	YDR540C	YDR540C	YDR540C			IRC4			protein_coding
SPT5_T15_R2_peak_623	XIV	507324	507510	+	32	NA	promoter-TSS (YNL063W)	protein_coding-promoter-TSS (YNL063W)	-320	YNL064C	YNL064C	YNL064C			YDJ1			protein_coding
SPT5_T15_R2_peak_538	XIII	192210	192500	+	32	NA	promoter-TSS (YML042W)	protein_coding-promoter-TSS (YML042W)	-433	YML042W	YML042W	YML042W			CAT2			protein_coding
SPT5_T15_R2_peak_123	IV	569986	570458	+	32	NA	promoter-TSS (YDR059C)	protein_coding-promoter-TSS (YDR059C)	-427	YDR060W	YDR060W	YDR060W			MAK21			protein_coding
SPT5_T15_R2_peak_167	IV	1366985	1367341	+	32	NA	promoter-TSS (YDR454C)	protein_coding-promoter-TSS (YDR454C)	-322	YDR456W	YDR456W	YDR456W			NHX1			protein_coding
SPT5_T15_R2_peak_288	VII	124327	124601	+	32	NA	promoter-TSS (YGL197W)	protein_coding-promoter-TSS (YGL197W)	-234	YGL197W	YGL197W	YGL197W			MDS3			protein_coding
SPT5_T15_R2_peak_151	IV	1161729	1162169	+	32	NA	promoter-TSS (YDR343C)	protein_coding-promoter-TSS (YDR343C)	500	YDR344C	YDR344C	YDR344C			YDR344C			protein_coding
SPT5_T15_R2_peak_147	IV	1056004	1056208	+	31	NA	promoter-TSS (YDR297W)	protein_coding-promoter-TSS (YDR297W)	-445	YDR297W	YDR297W	YDR297W			SUR2			protein_coding
SPT5_T15_R2_peak_319	VII	584263	584628	+	31	NA	promoter-TSS (YGR044C)	protein_coding-promoter-TSS (YGR044C)	-149	YGR045C	YGR045C	YGR045C			YGR045C			protein_coding
SPT5_T15_R2_peak_314	VII	528631	528877	+	31	NA	promoter-TSS (YGR023W)	protein_coding-promoter-TSS (YGR023W)	-510	YGR023W	YGR023W	YGR023W			MTL1			protein_coding
SPT5_T15_R2_peak_116	IV	524892	525174	+	31	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-320	YDR036C	YDR036C	YDR036C			EHD3			protein_coding
SPT5_T15_R2_peak_436	XI	166080	166313	+	31	NA	promoter-TSS (YKL150W)	protein_coding-promoter-TSS (YKL150W)	-266	YKL151C	YKL151C	YKL151C			YKL151C			protein_coding
SPT5_T15_R2_peak_681	XV	631884	632262	+	31	NA	promoter-TSS (YOR157C)	protein_coding-promoter-TSS (YOR157C)	-91	YOR158W	YOR158W	YOR158W			PET123			protein_coding
SPT5_T15_R2_peak_377	VIII	455696	455927	+	31	NA	promoter-TSS (YHR177W)	protein_coding-promoter-TSS (YHR177W)	-780	YHR177W	YHR177W	YHR177W			YHR177W			protein_coding
SPT5_T15_R2_peak_572	XIII	652033	652292	+	31	NA	promoter-TSS (YMR193C-A)	protein_coding-promoter-TSS (YMR193C-A)	-113	snR11	snR11	snR11			snR11			snoRNA
SPT5_T15_R2_peak_743	XVI	475541	475819	+	31	NA	promoter-TSS (YPL041C)	protein_coding-promoter-TSS (YPL041C)	61	YPL041C	YPL041C	YPL041C			YPL041C			protein_coding
SPT5_T15_R2_peak_633	XIV	662342	662574	+	31	NA	promoter-TSS (YNR017W)	protein_coding-promoter-TSS (YNR017W)	-455	YNR017W	YNR017W	YNR017W			TIM23			protein_coding
SPT5_T15_R2_peak_162	IV	1289029	1289504	+	31	NA	promoter-TSS (YDR408C)	protein_coding-promoter-TSS (YDR408C)	-140	YDR409W	YDR409W	YDR409W			SIZ1			protein_coding
SPT5_T15_R2_peak_286	VII	115413	115644	+	30	NA	promoter-TSS (YGL202W)	protein_coding-promoter-TSS (YGL202W)	40	tK(UUU)G1	tK(UUU)G1	tK(UUU)G1			tK(UUU)G1			tRNA
SPT5_T15_R2_peak_760	XVI	770768	771017	+	30	NA	promoter-TSS (YPR119W)	protein_coding-promoter-TSS (YPR119W)	-761	YPR119W	YPR119W	YPR119W			CLB2			protein_coding
SPT5_T15_R2_peak_630	XIV	602233	602448	+	30	NA	promoter-TSS (YNL016W)	protein_coding-promoter-TSS (YNL016W)	28	tI(AAU)N2	tI(AAU)N2	tI(AAU)N2			tI(AAU)N2			tRNA
SPT5_T15_R2_peak_176	IV	1476598	1476914	+	30	NA	promoter-TSS (YDR516C)	protein_coding-promoter-TSS (YDR516C)	-280	YDR516C	YDR516C	YDR516C			EMI2			protein_coding
SPT5_T15_R2_peak_598	XIV	87282	87666	+	30	NA	promoter-TSS (YNL289W)	protein_coding-promoter-TSS (YNL289W)	-423	YNL289W	YNL289W	YNL289W			PCL1			protein_coding
SPT5_T15_R2_peak_605	XIV	301202	301552	+	30	NA	promoter-TSS (YNL179C)	protein_coding-promoter-TSS (YNL179C)	-274	YNL179C	YNL179C	YNL179C			YNL179C			protein_coding
SPT5_T15_R2_peak_655	XV	285513	285910	+	30	NA	promoter-TSS (YOL020W)	protein_coding-promoter-TSS (YOL020W)	-285	YOL021C	YOL021C	YOL021C			DIS3			protein_coding
SPT5_T15_R2_peak_410	X	454916	455287	+	28	NA	promoter-TSS (YJR009C)	protein_coding-promoter-TSS (YJR009C)	-420	YJR009C	YJR009C	YJR009C			TDH2			protein_coding
SPT5_T15_R2_peak_60	II	633494	633855	+	28	NA	promoter-TSS (YBR204C)	protein_coding-promoter-TSS (YBR204C)	52	YBR205W	YBR205W	YBR205W			KTR3			protein_coding
SPT5_T15_R2_peak_325	VII	653953	654510	+	28	NA	promoter-TSS (YGR088W)	protein_coding-promoter-TSS (YGR088W)	-403	YGR088W	YGR088W	YGR088W			CTT1			protein_coding
SPT5_T15_R2_peak_65	II	776184	776461	+	28	NA	promoter-TSS (YBR287W)	protein_coding-promoter-TSS (YBR287W)	-249	YBR287W	YBR287W	YBR287W			YBR287W			protein_coding
SPT5_T15_R2_peak_726	XVI	246342	246731	+	28	NA	promoter-TSS (YPL160W)	protein_coding-promoter-TSS (YPL160W)	-316	YPL161C	YPL161C	YPL161C			BEM4			protein_coding
SPT5_T15_R2_peak_769	XVI	887755	887978	+	28	NA	promoter-TSS (YPR173C)	protein_coding-promoter-TSS (YPR173C)	-29	YPR173C	YPR173C	YPR173C			VPS4			protein_coding
SPT5_T15_R2_peak_239	V	292702	292910	+	28	NA	promoter-TSS (YER066C-A)	protein_coding-promoter-TSS (YER066C-A)	-243	YER067C-A	YER067C-A	YER067C-A			YER067C-A			protein_coding
SPT5_T15_R2_peak_149	IV	1087144	1087456	+	28	NA	promoter-TSS (YDR312W)	protein_coding-promoter-TSS (YDR312W)	-281	YDR312W	YDR312W	YDR312W			SSF2			protein_coding
SPT5_T15_R2_peak_265	VI	54928	55142	+	28	NA	promoter-TSS (YFL039C)	protein_coding-promoter-TSS (YFL039C)	-339	YFL039C	YFL039C	YFL039C			ACT1			protein_coding
SPT5_T15_R2_peak_76	III	225070	225469	+	28	NA	promoter-TSS (YCR061W)	protein_coding-promoter-TSS (YCR061W)	-294	YCR061W	YCR061W	YCR061W			YCR061W			protein_coding
SPT5_T15_R2_peak_615	XIV	437475	437713	+	28	NA	promoter-TSS (YNL100W)	protein_coding-promoter-TSS (YNL100W)	-19	YNL100W	YNL100W	YNL100W			MIC27			protein_coding
SPT5_T15_R2_peak_656	XV	288296	288525	+	28	NA	promoter-TSS (YOL019W)	protein_coding-promoter-TSS (YOL019W)	-10	YOL019W-A	YOL019W-A	YOL019W-A			YOL019W-A			protein_coding
SPT5_T15_R2_peak_256	V	474494	474976	+	28	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	70	YER153C	YER153C	YER153C			PET122			protein_coding
SPT5_T15_R2_peak_94	IV	221970	222196	+	28	NA	promoter-TSS (YDL133C-A)	protein_coding-promoter-TSS (YDL133C-A)	-282	YDL133C-A	YDL133C-A	YDL133C-A			RPL41B			protein_coding
SPT5_T15_R2_peak_664	XV	427456	427667	+	28	NA	promoter-TSS (YOR052C)	protein_coding-promoter-TSS (YOR052C)	-256	YOR053W	YOR053W	YOR053W			YOR053W			protein_coding
SPT5_T15_R2_peak_744	XVI	493156	493383	+	28	NA	promoter-TSS (YPL030W)	protein_coding-promoter-TSS (YPL030W)	-232	YPL031C	YPL031C	YPL031C			PHO85			protein_coding
SPT5_T15_R2_peak_547	XIII	302798	303010	+	28	NA	promoter-TSS (YMR015C)	protein_coding-promoter-TSS (YMR015C)	-419	YMR015C	YMR015C	YMR015C			ERG5			protein_coding
SPT5_T15_R2_peak_737	XVI	408905	409179	+	28	NA	promoter-TSS (YPL078C)	protein_coding-promoter-TSS (YPL078C)	-298	YPL078C	YPL078C	YPL078C			ATP4			protein_coding
SPT5_T15_R2_peak_297	VII	319767	319960	+	28	NA	promoter-TSS (tH(GUG)G2)	tRNA-promoter-TSS (tH(GUG)G2)	82	tH(GUG)G2	tH(GUG)G2	tH(GUG)G2			tH(GUG)G2			tRNA
SPT5_T15_R2_peak_725	XVI	227654	227986	+	27	NA	promoter-TSS (YPL170W)	protein_coding-promoter-TSS (YPL170W)	-449	YPL171C	YPL171C	YPL171C			OYE3			protein_coding
SPT5_T15_R2_peak_553	XIII	362997	363225	+	27	NA	promoter-TSS (YMR045C)	protein_coding-promoter-TSS (YMR045C)	47	tH(GUG)M	tH(GUG)M	tH(GUG)M			tH(GUG)M			tRNA
SPT5_T15_R2_peak_191	IX	150249	150448	+	27	NA	promoter-TSS (YIL113W)	protein_coding-promoter-TSS (YIL113W)	-211	YIL113W	YIL113W	YIL113W			SDP1			protein_coding
SPT5_T15_R2_peak_567	XIII	599239	599487	+	27	NA	promoter-TSS (YMR168C)	protein_coding-promoter-TSS (YMR168C)	-205	YMR168C	YMR168C	YMR168C			CEP3			protein_coding
SPT5_T15_R2_peak_204	IX	343920	344184	+	27	NA	promoter-TSS (YIL006W)	protein_coding-promoter-TSS (YIL006W)	-10	YIL006W	YIL006W	YIL006W			YIA6			protein_coding
SPT5_T15_R2_peak_590	XIII	901446	901631	+	27	NA	promoter-TSS (YMR313C)	protein_coding-promoter-TSS (YMR313C)	-171	YMR314W	YMR314W	YMR314W			PRE5			protein_coding
SPT5_T15_R2_peak_102	IV	356965	357497	+	27	NA	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-472	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T15_R2_peak_8	I	139068	139303	+	27	NA	promoter-TSS (YAL007C)	protein_coding-promoter-TSS (YAL007C)	33	tP(UGG)A	tP(UGG)A	tP(UGG)A			TRN1			tRNA
SPT5_T15_R2_peak_260	V	544963	545478	+	27	NA	promoter-TSS (YER177W)	protein_coding-promoter-TSS (YER177W)	-391	YER177W	YER177W	YER177W			BMH1			protein_coding
SPT5_T15_R2_peak_529	XIII	67990	68209	+	27	NA	promoter-TSS (YML102W)	protein_coding-promoter-TSS (YML102W)	-161	snR85	snR85	snR85			snR85			snoRNA
SPT5_T15_R2_peak_457	XI	439385	439674	+	27	NA	promoter-TSS (YKL001C)	protein_coding-promoter-TSS (YKL001C)	-144	YKL001C	YKL001C	YKL001C			MET14			protein_coding
SPT5_T15_R2_peak_235	V	279262	279558	+	27	NA	TTS (YER062C)	protein_coding-TTS (YER062C)	216	YER061C	YER061C	YER061C			CEM1			protein_coding
SPT5_T15_R2_peak_203	IX	336143	336317	+	27	NA	promoter-TSS (YIL009C-A)	protein_coding-promoter-TSS (YIL009C-A)	-18	YIL009C-A	YIL009C-A	YIL009C-A			EST3			protein_coding
SPT5_T15_R2_peak_300	VII	368315	368654	+	27	NA	promoter-TSS (YGL073W)	protein_coding-promoter-TSS (YGL073W)	-269	YGL073W	YGL073W	YGL073W			HSF1			protein_coding
SPT5_T15_R2_peak_459	XI	513255	513495	+	27	NA	promoter-TSS (YKR038C)	protein_coding-promoter-TSS (YKR038C)	28	tD(GUC)K	tD(GUC)K	tD(GUC)K			tD(GUC)K			tRNA
SPT5_T15_R2_peak_308	VII	433754	433966	+	27	NA	promoter-TSS (YGL034C)	protein_coding-promoter-TSS (YGL034C)	-281	YGL034C	YGL034C	YGL034C			YGL034C			protein_coding
SPT5_T15_R2_peak_67	III	48348	48532	+	27	NA	promoter-TSS (YCL044C)	protein_coding-promoter-TSS (YCL044C)	-76	YCL044C	YCL044C	YCL044C			MGR1			protein_coding
SPT5_T15_R2_peak_728	XVI	280148	280377	+	27	NA	promoter-TSS (YPL144W)	protein_coding-promoter-TSS (YPL144W)	-218	YPL144W	YPL144W	YPL144W			POC4			protein_coding
SPT5_T15_R2_peak_678	XV	520619	520808	+	26	NA	promoter-TSS (YOR107W)	protein_coding-promoter-TSS (YOR107W)	-640	YOR107W	YOR107W	YOR107W			RGS2			protein_coding
SPT5_T15_R2_peak_313	VII	525622	525885	+	26	NA	exon (YGR019W, exon 1 of 1)	protein_coding-exon (YGR019W, exon 1 of 1)	524	YGR019W	YGR019W	YGR019W			UGA1			protein_coding
SPT5_T15_R2_peak_455	XI	408193	408373	+	25	NA	promoter-TSS (YKL015W)	protein_coding-promoter-TSS (YKL015W)	-261	YKL015W	YKL015W	YKL015W			PUT3			protein_coding
SPT5_T15_R2_peak_468	XII	23230	23408	+	25	NA	promoter-TSS (YLL058W)	protein_coding-promoter-TSS (YLL058W)	-250	YLL058W	YLL058W	YLL058W			YLL058W			protein_coding
SPT5_T15_R2_peak_717	XVI	99260	99481	+	25	NA	promoter-TSS (YPL239W)	protein_coding-promoter-TSS (YPL239W)	-114	YPL239W	YPL239W	YPL239W			YAR1			protein_coding
SPT5_T15_R2_peak_50	II	560926	561164	+	25	NA	promoter-TSS (YBR161W)	protein_coding-promoter-TSS (YBR161W)	-589	YBR161W	YBR161W	YBR161W			CSH1			protein_coding
SPT5_T15_R2_peak_157	IV	1238304	1238506	+	24	NA	TTS (YDR381C-A)	protein_coding-TTS (YDR381C-A)	445	YDR381C-A	YDR381C-A	YDR381C-A			YDR381C-A			protein_coding
SPT5_T15_R2_peak_464	XI	618898	619103	+	24	NA	promoter-TSS (YKR094C)	protein_coding-promoter-TSS (YKR094C)	-250	YKR094C	YKR094C	YKR094C			RPL40B			protein_coding
SPT5_T15_R2_peak_81	III	299160	299362	+	24	NA	promoter-TSS (YCR098C)	protein_coding-promoter-TSS (YCR098C)	-656	YCR098C	YCR098C	YCR098C			GIT1			protein_coding
SPT5_T15_R2_peak_271	VI	183091	183369	+	24	NA	promoter-TSS (YFR017C)	protein_coding-promoter-TSS (YFR017C)	-369	YFR017C	YFR017C	YFR017C			IGD1			protein_coding
SPT5_T15_R2_peak_150	IV	1156260	1156508	+	24	NA	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-456	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
SPT5_T15_R2_peak_417	X	623287	623671	+	24	NA	promoter-TSS (YJR104C)	protein_coding-promoter-TSS (YJR104C)	-102	YJR105W	YJR105W	YJR105W			ADO1			protein_coding
SPT5_T15_R2_peak_115	IV	519614	519828	+	24	NA	promoter-TSS (YDR034C-C)	protein_coding-promoter-TSS (YDR034C-C)	-22	tL(UAA)D	tL(UAA)D	tL(UAA)D			tL(UAA)D			tRNA
SPT5_T15_R2_peak_388	X	104406	104643	+	24	NA	promoter-TSS (YJL167W)	protein_coding-promoter-TSS (YJL167W)	-96	YJL168C	YJL168C	YJL168C			SET2			protein_coding
SPT5_T15_R2_peak_122	IV	562662	562886	+	24	NA	promoter-TSS (YDR054C)	protein_coding-promoter-TSS (YDR054C)	-447	YDR054C	YDR054C	YDR054C			CDC34			protein_coding
SPT5_T15_R2_peak_258	V	492163	492399	+	24	NA	promoter-TSS (YER159C)	protein_coding-promoter-TSS (YER159C)	143	tR(ACG)E	tR(ACG)E	tR(ACG)E			tR(ACG)E			tRNA
SPT5_T15_R2_peak_276	VI	226572	226816	+	24	NA	promoter-TSS (YFR034C)	protein_coding-promoter-TSS (YFR034C)	66	tK(CUU)F	tK(CUU)F	tK(CUU)F			tK(CUU)F			tRNA
