PeakID (cmd=annotatePeaks.pl SPT5_T15_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R1_peak_107	IV	543662	543872	+	34	NA	promoter-TSS (YDR043C)	protein_coding-promoter-TSS (YDR043C)	-398	YDR043C	YDR043C	YDR043C			NRG1			protein_coding
SPT5_T15_R1_peak_645	XV	911865	912169	+	34	NA	promoter-TSS (YOR319W)	protein_coding-promoter-TSS (YOR319W)	419	YOR318C	YOR318C	YOR318C			YOR318C			protein_coding
SPT5_T15_R1_peak_568	XIV	392490	392749	+	34	NA	promoter-TSS (YNL124W)	protein_coding-promoter-TSS (YNL124W)	-273	YNL124W	YNL124W	YNL124W			NAF1			protein_coding
SPT5_T15_R1_peak_374	X	521762	521956	+	34	NA	promoter-TSS (YJR045C)	protein_coding-promoter-TSS (YJR045C)	-189	YJR046W	YJR046W	YJR046W			TAH11			protein_coding
SPT5_T15_R1_peak_283	VII	661763	661989	+	34	NA	promoter-TSS (YGR090W)	protein_coding-promoter-TSS (YGR090W)	127	tT(UGU)G1	tT(UGU)G1	tT(UGU)G1			tT(UGU)G1			tRNA
SPT5_T15_R1_peak_444	XII	388519	388933	+	34	NA	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	54	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
SPT5_T15_R1_peak_689	XVI	497657	497938	+	34	NA	promoter-TSS (YPL028W)	protein_coding-promoter-TSS (YPL028W)	-299	YPL028W	YPL028W	YPL028W			ERG10			protein_coding
SPT5_T15_R1_peak_643	XV	904011	904241	+	34	NA	promoter-TSS (YOR314W-A)	protein_coding-promoter-TSS (YOR314W-A)	-332	YOR314W-A	YOR314W-A	YOR314W-A			YOR314W-A			protein_coding
SPT5_T15_R1_peak_319	VIII	54368	54705	+	34	NA	promoter-TSS (YHL025W)	protein_coding-promoter-TSS (YHL025W)	-315	YHL025W	YHL025W	YHL025W			SNF6			protein_coding
SPT5_T15_R1_peak_9	I	181080	181288	+	33	NA	promoter-TSS (tL(CAA)A)	tRNA-promoter-TSS (tL(CAA)A)	43	tL(CAA)A	tL(CAA)A	tL(CAA)A			SUP56			tRNA
SPT5_T15_R1_peak_82	IV	222012	222203	+	33	NA	promoter-TSS (YDL133C-A)	protein_coding-promoter-TSS (YDL133C-A)	-306	YDL133C-A	YDL133C-A	YDL133C-A			RPL41B			protein_coding
SPT5_T15_R1_peak_398	XI	166056	166380	+	33	NA	promoter-TSS (YKL150W)	protein_coding-promoter-TSS (YKL150W)	-288	YKL151C	YKL151C	YKL151C			YKL151C			protein_coding
SPT5_T15_R1_peak_93	IV	357100	357347	+	33	NA	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-464	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T15_R1_peak_712	XVI	901646	901872	+	33	NA	promoter-TSS (YPR184W)	protein_coding-promoter-TSS (YPR184W)	-285	YPR184W	YPR184W	YPR184W			GDB1			protein_coding
SPT5_T15_R1_peak_250	VII	122176	122437	+	32	NA	promoter-TSS (tK(CUU)G1)	tRNA-promoter-TSS (tK(CUU)G1)	37	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
SPT5_T15_R1_peak_664	XVI	129834	130155	+	32	NA	promoter-TSS (YPL222W)	protein_coding-promoter-TSS (YPL222W)	-168	YPL222W	YPL222W	YPL222W			FMP40			protein_coding
SPT5_T15_R1_peak_296	VII	786906	787125	+	32	NA	promoter-TSS (YGR147C)	protein_coding-promoter-TSS (YGR147C)	-95	YGR147C	YGR147C	YGR147C			NAT2			protein_coding
SPT5_T15_R1_peak_339	VIII	393416	393634	+	31	NA	promoter-TSS (YHR147C)	protein_coding-promoter-TSS (YHR147C)	-9	YHR148W	YHR148W	YHR148W			IMP3			protein_coding
SPT5_T15_R1_peak_116	IV	755210	755454	+	31	NA	promoter-TSS (YDR148C)	protein_coding-promoter-TSS (YDR148C)	-266	YDR148C	YDR148C	YDR148C			KGD2			protein_coding
SPT5_T15_R1_peak_168	IX	216116	216338	+	31	NA	promoter-TSS (YIL076W)	protein_coding-promoter-TSS (YIL076W)	-274	YIL077C	YIL077C	YIL077C			YIL077C			protein_coding
SPT5_T15_R1_peak_346	VIII	556339	556997	+	31	NA	TTS (YHR216W)	protein_coding-TTS (YHR216W)	374	YHR217C	YHR217C	YHR217C			YHR217C			protein_coding
SPT5_T15_R1_peak_127	IV	954158	954405	+	31	NA	promoter-TSS (YDR246W)	protein_coding-promoter-TSS (YDR246W)	-7	YDR246W	YDR246W	YDR246W			TRS23			protein_coding
SPT5_T15_R1_peak_494	XIII	73461	73766	+	31	NA	promoter-TSS (YML099W-A)	protein_coding-promoter-TSS (YML099W-A)	-616	YML099W-A	YML099W-A	YML099W-A			YML099W-A			protein_coding
SPT5_T15_R1_peak_557	XIV	275862	276187	+	31	NA	promoter-TSS (YNL192W)	protein_coding-promoter-TSS (YNL192W)	-478	YNL192W	YNL192W	YNL192W			CHS1			protein_coding
SPT5_T15_R1_peak_654	XV	1017732	1018084	+	31	NA	promoter-TSS (YOR361C)	protein_coding-promoter-TSS (YOR361C)	-256	YOR361C	YOR361C	YOR361C			PRT1			protein_coding
SPT5_T15_R1_peak_12	II	8287	8492	+	31	NA	promoter-TSS (YBL107W-A)	protein_coding-promoter-TSS (YBL107W-A)	212	YBL108W	YBL108W	YBL108W			YBL108W			protein_coding
SPT5_T15_R1_peak_33	II	350850	351071	+	31	NA	promoter-TSS (YBR056W-A)	protein_coding-promoter-TSS (YBR056W-A)	133	tQ(UUG)B	tQ(UUG)B	tQ(UUG)B			tQ(UUG)B			tRNA
SPT5_T15_R1_peak_595	XV	94538	94749	+	31	NA	promoter-TSS (YOL120C)	protein_coding-promoter-TSS (YOL120C)	-241	YOL120C	YOL120C	YOL120C			RPL18A			protein_coding
SPT5_T15_R1_peak_105	IV	524838	525168	+	31	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-290	YDR036C	YDR036C	YDR036C			EHD3			protein_coding
SPT5_T15_R1_peak_287	VII	709147	709411	+	31	NA	TTS (YGR109W-A)	protein_coding-TTS (YGR109W-A)	1669	YGR109W-A	YGR109W-A	YGR109W-A			YGR109W-A			protein_coding
SPT5_T15_R1_peak_62	III	27398	27645	+	31	NA	promoter-TSS (YCL055W)	protein_coding-promoter-TSS (YCL055W)	-162	YCL056C	YCL056C	YCL056C			PEX34			protein_coding
SPT5_T15_R1_peak_69	III	163579	163849	+	31	NA	promoter-TSS (YCR024C-A)	protein_coding-promoter-TSS (YCR024C-A)	142	YCR025C	YCR025C	YCR025C			YCR025C			protein_coding
SPT5_T15_R1_peak_662	XVI	96415	96772	+	31	NA	promoter-TSS (YPL241C)	protein_coding-promoter-TSS (YPL241C)	-335	YPL241C	YPL241C	YPL241C			CIN2			protein_coding
SPT5_T15_R1_peak_693	XVI	551818	552147	+	30	NA	promoter-TSS (YPL003W)	protein_coding-promoter-TSS (YPL003W)	-38	YPL003W	YPL003W	YPL003W			ULA1			protein_coding
SPT5_T15_R1_peak_454	XII	554135	554370	+	30	NA	promoter-TSS (YLR205C)	protein_coding-promoter-TSS (YLR205C)	-326	YLR206W	YLR206W	YLR206W			ENT2			protein_coding
SPT5_T15_R1_peak_230	VI	82146	82430	+	30	NA	promoter-TSS (YFL026W)	protein_coding-promoter-TSS (YFL026W)	-292	YFL026W	YFL026W	YFL026W			STE2			protein_coding
SPT5_T15_R1_peak_682	XVI	411624	412133	+	30	NA	promoter-TSS (YPL075W)	protein_coding-promoter-TSS (YPL075W)	-376	YPL075W	YPL075W	YPL075W			GCR1			protein_coding
SPT5_T15_R1_peak_505	XIII	258840	259135	+	30	NA	promoter-TSS (YML006C)	protein_coding-promoter-TSS (YML006C)	252	tS(AGA)M	tS(AGA)M	tS(AGA)M			tS(AGA)M			tRNA
SPT5_T15_R1_peak_447	XII	444920	445194	+	30	NA	promoter-TSS (YLR152C)	protein_coding-promoter-TSS (YLR152C)	-369	YLR152C	YLR152C	YLR152C			YLR152C			protein_coding
SPT5_T15_R1_peak_344	VIII	484289	484516	+	30	NA	promoter-TSS (YHR188C)	protein_coding-promoter-TSS (YHR188C)	374	YHR189W	YHR189W	YHR189W			PTH1			protein_coding
SPT5_T15_R1_peak_437	XII	241803	242065	+	29	NA	promoter-TSS (YLR047C)	protein_coding-promoter-TSS (YLR047C)	-298	YLR048W	YLR048W	YLR048W			RPS0B			protein_coding
SPT5_T15_R1_peak_210	V	328301	328540	+	29	NA	promoter-TSS (YER085C)	protein_coding-promoter-TSS (YER085C)	-57	YER086W	YER086W	YER086W			ILV1			protein_coding
SPT5_T15_R1_peak_73	IV	70	293	+	28	NA	Intergenic	Intergenic	-1621	YDL248W	YDL248W	YDL248W			COS7			protein_coding
SPT5_T15_R1_peak_463	XII	664971	665258	+	28	NA	promoter-TSS (YLR259C)	protein_coding-promoter-TSS (YLR259C)	-112	YLR259C	YLR259C	YLR259C			HSP60			protein_coding
SPT5_T15_R1_peak_415	XI	382991	383230	+	28	NA	TTS (YKL030W)	protein_coding-TTS (YKL030W)	612	YKL030W	YKL030W	YKL030W			YKL030W			protein_coding
SPT5_T15_R1_peak_458	XII	611658	611993	+	28	NA	promoter-TSS (YLR237W)	protein_coding-promoter-TSS (YLR237W)	105	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
SPT5_T15_R1_peak_420	XI	514022	514297	+	28	NA	promoter-TSS (YKR038C)	protein_coding-promoter-TSS (YKR038C)	-756	tD(GUC)K	tD(GUC)K	tD(GUC)K			tD(GUC)K			tRNA
SPT5_T15_R1_peak_428	XI	630565	630764	+	28	NA	promoter-TSS (YKR097W)	protein_coding-promoter-TSS (YKR097W)	-488	YKR097W	YKR097W	YKR097W			PCK1			protein_coding
SPT5_T15_R1_peak_424	XI	567537	567750	+	28	NA	promoter-TSS (YKR066C)	protein_coding-promoter-TSS (YKR066C)	-275	YKR067W	YKR067W	YKR067W			GPT2			protein_coding
SPT5_T15_R1_peak_85	IV	245476	245749	+	28	NA	promoter-TSS (YDL120W)	protein_coding-promoter-TSS (YDL120W)	-30	YDL121C	YDL121C	YDL121C			YDL121C			protein_coding
SPT5_T15_R1_peak_448	XII	449483	450094	+	28	NA	Intergenic	Intergenic	-1067	tQ(UUG)L	tQ(UUG)L	tQ(UUG)L			tQ(UUG)L			tRNA
SPT5_T15_R1_peak_29	II	281017	281255	+	28	NA	promoter-TSS (YBR021W)	protein_coding-promoter-TSS (YBR021W)	-307	YBR021W	YBR021W	YBR021W			FUR4			protein_coding
SPT5_T15_R1_peak_74	IV	20084	20337	+	28	NA	promoter-TSS (YDL241W)	protein_coding-promoter-TSS (YDL241W)	-425	YDL241W	YDL241W	YDL241W			YDL241W			protein_coding
SPT5_T15_R1_peak_425	XI	581121	581955	+	28	NA	promoter-TSS (YKR075C)	protein_coding-promoter-TSS (YKR075C)	-745	YKR076W	YKR076W	YKR076W			ECM4			protein_coding
SPT5_T15_R1_peak_375	X	573080	573287	+	28	NA	promoter-TSS (YJR073C)	protein_coding-promoter-TSS (YJR073C)	88	YJR074W	YJR074W	YJR074W			MOG1			protein_coding
SPT5_T15_R1_peak_67	III	133341	133619	+	28	NA	promoter-TSS (YCR010C)	protein_coding-promoter-TSS (YCR010C)	-356	YCR010C	YCR010C	YCR010C			ADY2			protein_coding
SPT5_T15_R1_peak_392	XI	91984	92187	+	28	NA	promoter-TSS (YKL187C)	protein_coding-promoter-TSS (YKL187C)	-549	YKL187C	YKL187C	YKL187C			FAT3			protein_coding
SPT5_T15_R1_peak_172	IX	255368	255618	+	28	NA	TTS (YIL052C)	protein_coding-TTS (YIL052C)	378	YIL053W	YIL053W	YIL053W			GPP1			protein_coding
SPT5_T15_R1_peak_521	XIII	482493	482760	+	28	NA	promoter-TSS (YMR107W)	protein_coding-promoter-TSS (YMR107W)	-388	YMR107W	YMR107W	YMR107W			SPG4			protein_coding
SPT5_T15_R1_peak_395	XI	108895	109103	+	28	NA	promoter-TSS (YKL180W)	protein_coding-promoter-TSS (YKL180W)	-270	YKL180W	YKL180W	YKL180W			RPL17A			protein_coding
SPT5_T15_R1_peak_216	V	400762	401059	+	27	NA	promoter-TSS (YER119C)	protein_coding-promoter-TSS (YER119C)	-68	YER119C	YER119C	YER119C			AVT6			protein_coding
SPT5_T15_R1_peak_453	XII	553356	553932	+	27	NA	promoter-TSS (YLR205C)	protein_coding-promoter-TSS (YLR205C)	33	YLR205C	YLR205C	YLR205C			HMX1			protein_coding
SPT5_T15_R1_peak_677	XVI	340482	340712	+	27	NA	TTS (YPL110C)	protein_coding-TTS (YPL110C)	653	YPL111W	YPL111W	YPL111W			CAR1			protein_coding
SPT5_T15_R1_peak_433	XII	65413	65683	+	27	NA	promoter-TSS (YLL039C)	protein_coding-promoter-TSS (YLL039C)	-341	YLL039C	YLL039C	YLL039C			UBI4			protein_coding
SPT5_T15_R1_peak_274	VII	560171	560439	+	27	NA	promoter-TSS (YGR037C)	protein_coding-promoter-TSS (YGR037C)	-311	YGR037C	YGR037C	YGR037C			ACB1			protein_coding
SPT5_T15_R1_peak_300	VII	882961	883172	+	27	NA	TTS (YGR191W)	protein_coding-TTS (YGR191W)	744	YGR192C	YGR192C	YGR192C			TDH3			protein_coding
SPT5_T15_R1_peak_228	VI	54989	55207	+	27	NA	promoter-TSS (YFL039C)	protein_coding-promoter-TSS (YFL039C)	-402	YFL039C	YFL039C	YFL039C			ACT1			protein_coding
SPT5_T15_R1_peak_445	XII	406953	407178	+	27	NA	promoter-TSS (YLR131C)	protein_coding-promoter-TSS (YLR131C)	-243	YLR131C	YLR131C	YLR131C			ACE2			protein_coding
SPT5_T15_R1_peak_559	XIV	301205	301472	+	27	NA	promoter-TSS (YNL179C)	protein_coding-promoter-TSS (YNL179C)	-235	YNL179C	YNL179C	YNL179C			YNL179C			protein_coding
SPT5_T15_R1_peak_196	V	194747	195020	+	27	NA	promoter-TSS (YER019C-A)	protein_coding-promoter-TSS (YER019C-A)	-285	YER020W	YER020W	YER020W			GPA2			protein_coding
SPT5_T15_R1_peak_387	XI	38116	38361	+	27	NA	promoter-TSS (YKL210W)	protein_coding-promoter-TSS (YKL210W)	-85	YKL211C	YKL211C	YKL211C			TRP3			protein_coding
SPT5_T15_R1_peak_532	XIII	683869	684306	+	27	NA	promoter-TSS (YMR207C)	protein_coding-promoter-TSS (YMR207C)	-380	YMR208W	YMR208W	YMR208W			ERG12			protein_coding
SPT5_T15_R1_peak_656	XV	1064738	1064938	+	27	NA	promoter-TSS (YOR385W)	protein_coding-promoter-TSS (YOR385W)	-205	YOR385W	YOR385W	YOR385W			YOR385W			protein_coding
SPT5_T15_R1_peak_666	XVI	132904	133122	+	27	NA	promoter-TSS (YPL221W)	protein_coding-promoter-TSS (YPL221W)	-30	YPL221W	YPL221W	YPL221W			FLC1			protein_coding
SPT5_T15_R1_peak_708	XVI	840283	840759	+	27	NA	promoter-TSS (YPR156C)	protein_coding-promoter-TSS (YPR156C)	-744	YPR156C	YPR156C	YPR156C			TPO3			protein_coding
SPT5_T15_R1_peak_351	X	111605	111901	+	27	NA	promoter-TSS (YJL164C)	protein_coding-promoter-TSS (YJL164C)	-594	YJL164C	YJL164C	YJL164C			TPK1			protein_coding
SPT5_T15_R1_peak_456	XII	603692	604029	+	27	NA	promoter-TSS (YLR230W)	protein_coding-promoter-TSS (YLR230W)	-714	YLR230W	YLR230W	YLR230W			YLR230W			protein_coding
SPT5_T15_R1_peak_610	XV	384911	385555	+	27	NA	promoter-TSS (YOR028C)	protein_coding-promoter-TSS (YOR028C)	633	YOR029W	YOR029W	YOR029W			YOR029W			protein_coding
SPT5_T15_R1_peak_684	XVI	425888	426203	+	27	NA	promoter-TSS (YPL066W)	protein_coding-promoter-TSS (YPL066W)	-188	YPL066W	YPL066W	YPL066W			RGL1			protein_coding
SPT5_T15_R1_peak_576	XIV	507501	507698	+	27	NA	promoter-TSS (YNL063W)	protein_coding-promoter-TSS (YNL063W)	-159	YNL063W	YNL063W	YNL063W			MTQ1			protein_coding
SPT5_T15_R1_peak_586	XIV	783511	783896	+	26	NA	promoter-TSS (YNR077C)	protein_coding-promoter-TSS (YNR077C)	-162	YNR077C	YNR077C	YNR077C			YNR077C			protein_coding
SPT5_T15_R1_peak_496	XIII	91711	92050	+	26	NA	promoter-TSS (YML088W)	protein_coding-promoter-TSS (YML088W)	-355	YML088W	YML088W	YML088W			UFO1			protein_coding
SPT5_T15_R1_peak_647	XV	925292	925485	+	26	NA	promoter-TSS (YOR324C)	protein_coding-promoter-TSS (YOR324C)	-333	YOR326W	YOR326W	YOR326W			MYO2			protein_coding
SPT5_T15_R1_peak_166	IX	173395	173718	+	26	NA	promoter-TSS (YIL102C-A)	protein_coding-promoter-TSS (YIL102C-A)	36	YIL102C-A	YIL102C-A	YIL102C-A			YIL102C-A			protein_coding
SPT5_T15_R1_peak_99	IV	412072	412271	+	26	NA	promoter-TSS (YDL023C)	protein_coding-promoter-TSS (YDL023C)	-90	YDL023C	YDL023C	YDL023C			YDL023C			protein_coding
SPT5_T15_R1_peak_237	VI	183768	184056	+	25	NA	promoter-TSS (YFR019W)	protein_coding-promoter-TSS (YFR019W)	310	YFR018C	YFR018C	YFR018C			YFR018C			protein_coding
SPT5_T15_R1_peak_526	XIII	592297	592528	+	25	NA	TTS (YMR166C)	protein_coding-TTS (YMR166C)	216	YMR165C	YMR165C	YMR165C			PAH1			protein_coding
SPT5_T15_R1_peak_572	XIV	483169	483505	+	24	NA	promoter-TSS (YNL076W)	protein_coding-promoter-TSS (YNL076W)	-219	YNL076W	YNL076W	YNL076W			MKS1			protein_coding
SPT5_T15_R1_peak_222	V	474166	474536	+	24	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	-363	YER152C	YER152C	YER152C			YER152C			protein_coding
SPT5_T15_R1_peak_238	VI	204704	205066	+	23	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	111	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
SPT5_T15_R1_peak_100	IV	412519	412935	+	23	NA	promoter-TSS (YDL023C)	protein_coding-promoter-TSS (YDL023C)	-646	YDL023C	YDL023C	YDL023C			YDL023C			protein_coding
SPT5_T15_R1_peak_616	XV	481856	482065	+	23	NA	promoter-TSS (YOR085W)	protein_coding-promoter-TSS (YOR085W)	-73	YOR085W	YOR085W	YOR085W			OST3			protein_coding
SPT5_T15_R1_peak_150	IV	1411400	1411808	+	23	NA	promoter-TSS (YDR476C)	protein_coding-promoter-TSS (YDR476C)	-477	YDR476C	YDR476C	YDR476C			YDR476C			protein_coding
SPT5_T15_R1_peak_528	XIII	628002	628289	+	23	NA	promoter-TSS (YMR183C)	protein_coding-promoter-TSS (YMR183C)	-44	YMR184W	YMR184W	YMR184W			ADD37			protein_coding
SPT5_T15_R1_peak_368	X	354160	354355	+	23	NA	promoter-TSS (tY(GUA)J1)	tRNA-promoter-TSS (tY(GUA)J1)	13	tY(GUA)J1	tY(GUA)J1	tY(GUA)J1			SUP7			tRNA
SPT5_T15_R1_peak_245	VII	35213	35404	+	23	NA	promoter-TSS (YGL248W)	protein_coding-promoter-TSS (YGL248W)	-345	YGL248W	YGL248W	YGL248W			PDE1			protein_coding
SPT5_T15_R1_peak_31	II	340639	340869	+	23	NA	promoter-TSS (YBR053C)	protein_coding-promoter-TSS (YBR053C)	-3	YBR053C	YBR053C	YBR053C			YBR053C			protein_coding
SPT5_T15_R1_peak_139	IV	1183095	1183535	+	23	NA	promoter-TSS (YDR353W)	protein_coding-promoter-TSS (YDR353W)	16	YDR353W	YDR353W	YDR353W			TRR1			protein_coding
SPT5_T15_R1_peak_579	XIV	578682	578968	+	23	NA	promoter-TSS (YNL027W)	protein_coding-promoter-TSS (YNL027W)	-52	YNL029C	YNL029C	YNL029C			KTR5			protein_coding
SPT5_T15_R1_peak_431	XII	40524	40782	+	23	NA	promoter-TSS (YLL049W)	protein_coding-promoter-TSS (YLL049W)	-13	YLL049W	YLL049W	YLL049W			LDB18			protein_coding
SPT5_T15_R1_peak_636	XV	813115	813334	+	23	NA	promoter-TSS (YOR260W)	protein_coding-promoter-TSS (YOR260W)	484	YOR259C	YOR259C	YOR259C			RPT4			protein_coding
SPT5_T15_R1_peak_135	IV	1086929	1087197	+	23	NA	promoter-TSS (YDR312W)	protein_coding-promoter-TSS (YDR312W)	-518	YDR312W	YDR312W	YDR312W			SSF2			protein_coding
SPT5_T15_R1_peak_502	XIII	192090	192283	+	23	NA	promoter-TSS (YML042W)	protein_coding-promoter-TSS (YML042W)	-419	YML043C	YML043C	YML043C			RRN11			protein_coding
SPT5_T15_R1_peak_491	XIII	46418	46689	+	23	NA	promoter-TSS (YML111W)	protein_coding-promoter-TSS (YML111W)	-389	YML111W	YML111W	YML111W			BUL2			protein_coding
SPT5_T15_R1_peak_466	XII	723439	723656	+	23	NA	promoter-TSS (YLR297W)	protein_coding-promoter-TSS (YLR297W)	-497	YLR297W	YLR297W	YLR297W			YLR297W			protein_coding
SPT5_T15_R1_peak_533	XIII	751389	751610	+	22	NA	promoter-TSS (YMR240C)	protein_coding-promoter-TSS (YMR240C)	-259	YMR240C	YMR240C	YMR240C			CUS1			protein_coding
SPT5_T15_R1_peak_391	XI	80472	80742	+	22	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-70	YKL192C	YKL192C	YKL192C			ACP1			protein_coding
SPT5_T15_R1_peak_153	IV	1459551	1459876	+	21	NA	promoter-TSS (YDR505C)	protein_coding-promoter-TSS (YDR505C)	-493	YDR505C	YDR505C	YDR505C			PSP1			protein_coding
SPT5_T15_R1_peak_400	XI	174039	174444	+	21	NA	promoter-TSS (YKL145W)	protein_coding-promoter-TSS (YKL145W)	28	YKL145W	YKL145W	YKL145W			RPT1			protein_coding
SPT5_T15_R1_peak_470	XII	764318	764636	+	21	NA	promoter-TSS (YLR314C)	protein_coding-promoter-TSS (YLR314C)	-331	YLR315W	YLR315W	YLR315W			NKP2			protein_coding
SPT5_T15_R1_peak_594	XV	92989	93215	+	21	NA	promoter-TSS (YOL121C)	protein_coding-promoter-TSS (YOL121C)	-252	YOL121C	YOL121C	YOL121C			RPS19A			protein_coding
SPT5_T15_R1_peak_103	IV	488558	488749	+	21	NA	promoter-TSS (YDR022C)	protein_coding-promoter-TSS (YDR022C)	9	YDR022C	YDR022C	YDR022C			ATG31			protein_coding
SPT5_T15_R1_peak_87	IV	263957	264208	+	21	NA	promoter-TSS (YDL111C)	protein_coding-promoter-TSS (YDL111C)	28	YDL111C	YDL111C	YDL111C			RRP42			protein_coding
SPT5_T15_R1_peak_649	XV	949368	949676	+	21	NA	promoter-TSS (YOR335C)	protein_coding-promoter-TSS (YOR335C)	-251	YOR336W	YOR336W	YOR336W			KRE5			protein_coding
SPT5_T15_R1_peak_667	XVI	184426	184630	+	20	NA	TTS (YPL190C)	protein_coding-TTS (YPL190C)	151	YPL191C	YPL191C	YPL191C			YPL191C			protein_coding
SPT5_T15_R1_peak_304	VII	914708	914921	+	20	NA	promoter-TSS (YGR210C)	protein_coding-promoter-TSS (YGR210C)	-76	YGR210C	YGR210C	YGR210C			YGR210C			protein_coding
SPT5_T15_R1_peak_258	VII	272683	272921	+	20	NA	TTS (YGL126W)	protein_coding-TTS (YGL126W)	282	YGL125W	YGL125W	YGL125W			MET13			protein_coding
SPT5_T15_R1_peak_578	XIV	576196	576531	+	20	NA	promoter-TSS (YNL030W)	protein_coding-promoter-TSS (YNL030W)	-313	YNL031C	YNL031C	YNL031C			HHT2			protein_coding
SPT5_T15_R1_peak_220	V	463058	463466	+	20	NA	promoter-TSS (YER145C-A)	protein_coding-promoter-TSS (YER145C-A)	-439	YER145C-A	YER145C-A	YER145C-A			YER145C-A			protein_coding
SPT5_T15_R1_peak_367	X	348838	349070	+	20	NA	promoter-TSS (YJL048C)	protein_coding-promoter-TSS (YJL048C)	224	YJL047C-A	YJL047C-A	YJL047C-A			YJL047C-A			protein_coding
SPT5_T15_R1_peak_485	XII	1014135	1014340	+	20	NA	promoter-TSS (YLR438C-A)	protein_coding-promoter-TSS (YLR438C-A)	-59	YLR438C-A	YLR438C-A	YLR438C-A			LSM3			protein_coding
SPT5_T15_R1_peak_390	XI	70550	71086	+	20	NA	promoter-TSS (YKL198C)	protein_coding-promoter-TSS (YKL198C)	-598	YKL198C	YKL198C	YKL198C			PTK1			protein_coding
SPT5_T15_R1_peak_567	XIV	374888	375087	+	20	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	118	tF(GAA)N	tF(GAA)N	tF(GAA)N			tF(GAA)N			tRNA
SPT5_T15_R1_peak_334	VIII	332569	332937	+	20	NA	promoter-TSS (YHR111W)	protein_coding-promoter-TSS (YHR111W)	-319	YHR111W	YHR111W	YHR111W			UBA4			protein_coding
SPT5_T15_R1_peak_397	XI	146940	147197	+	20	NA	promoter-TSS (YKL162C-A)	protein_coding-promoter-TSS (YKL162C-A)	-994	YKL162C-A	YKL162C-A	YKL162C-A			YKL162C-A			protein_coding
SPT5_T15_R1_peak_112	IV	595959	596443	+	20	NA	promoter-TSS (YDR075W)	protein_coding-promoter-TSS (YDR075W)	-955	YDR075W	YDR075W	YDR075W			PPH3			protein_coding
SPT5_T15_R1_peak_7	I	141548	141984	+	20	NA	promoter-TSS (YAL003W)	protein_coding-promoter-TSS (YAL003W)	-335	YAL005C	YAL005C	YAL005C			SSA1			protein_coding
SPT5_T15_R1_peak_419	XI	463441	463698	+	20	NA	promoter-TSS (YKR011C)	protein_coding-promoter-TSS (YKR011C)	-390	YKR013W	YKR013W	YKR013W			PRY2			protein_coding
SPT5_T15_R1_peak_248	VII	110411	110673	+	20	NA	TTS (YGL205W)	protein_coding-TTS (YGL205W)	154	tH(GUG)G1	tH(GUG)G1	tH(GUG)G1			tH(GUG)G1			tRNA
SPT5_T15_R1_peak_655	XV	1018843	1019242	+	20	NA	promoter-TSS (YOR362C)	protein_coding-promoter-TSS (YOR362C)	-296	YOR362C	YOR362C	YOR362C			PRE10			protein_coding
SPT5_T15_R1_peak_703	XVI	695004	695386	+	20	NA	promoter-TSS (YPR074C)	protein_coding-promoter-TSS (YPR074C)	177	YPR074W-A	YPR074W-A	YPR074W-A			YPR074W-A			protein_coding
SPT5_T15_R1_peak_206	V	298270	298537	+	20	NA	promoter-TSS (YER070W)	protein_coding-promoter-TSS (YER070W)	-547	YER070W	YER070W	YER070W			RNR1			protein_coding
SPT5_T15_R1_peak_225	V	546642	547107	+	20	NA	promoter-TSS (YER178W)	protein_coding-promoter-TSS (YER178W)	57	YER178W	YER178W	YER178W			PDA1			protein_coding
SPT5_T15_R1_peak_700	XVI	664855	665067	+	20	NA	promoter-TSS (YPR049C)	protein_coding-promoter-TSS (YPR049C)	1	YPR051W	YPR051W	YPR051W			MAK3			protein_coding
SPT5_T15_R1_peak_591	XV	69104	69322	+	20	NA	promoter-TSS (YOL136C)	protein_coding-promoter-TSS (YOL136C)	-459	YOL136C	YOL136C	YOL136C			PFK27			protein_coding
SPT5_T15_R1_peak_589	XV	43586	43831	+	20	NA	promoter-TSS (YOL151W)	protein_coding-promoter-TSS (YOL151W)	14	YOL151W	YOL151W	YOL151W			GRE2			protein_coding
