PeakID (cmd=annotatePeaks.pl SPT5_T0_R2_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R2_peak_278	VIII	368071	368268	+	19	NA	promoter-TSS (YHR131C)	protein_coding-promoter-TSS (YHR131C)	-277	YHR131C	YHR131C	YHR131C			YHR131C			protein_coding
SPT5_T0_R2_peak_385	XII	830438	830724	+	19	NA	promoter-TSS (YLR351C)	protein_coding-promoter-TSS (YLR351C)	-217	YLR351C	YLR351C	YLR351C			NIT3			protein_coding
SPT5_T0_R2_peak_316	X	651481	651714	+	19	NA	promoter-TSS (YJR123W)	protein_coding-promoter-TSS (YJR123W)	-304	YJR123W	YJR123W	YJR123W			RPS5			protein_coding
SPT5_T0_R2_peak_429	XIII	463117	463669	+	19	NA	promoter-TSS (YMR098C)	protein_coding-promoter-TSS (YMR098C)	-161	tD(GUC)M	tD(GUC)M	tD(GUC)M			tD(GUC)M			tRNA
SPT5_T0_R2_peak_399	XII	1002843	1003136	+	19	NA	exon (YLR432W, exon 1 of 1)	protein_coding-exon (YLR432W, exon 1 of 1)	432	YLR432W	YLR432W	YLR432W			IMD3			protein_coding
SPT5_T0_R2_peak_115	IV	1059118	1059356	+	19	NA	promoter-TSS (YDR298C)	protein_coding-promoter-TSS (YDR298C)	-390	YDR299W	YDR299W	YDR299W			BFR2			protein_coding
SPT5_T0_R2_peak_247	VII	811056	811253	+	19	NA	promoter-TSS (YGR161W-A)	protein_coding-promoter-TSS (YGR161W-A)	-584	YGR161W-B	YGR161W-B	YGR161W-B			YGR161W-B			protein_coding
SPT5_T0_R2_peak_207	VI	204887	205090	+	18	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	8	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
SPT5_T0_R2_peak_565	XVI	840190	840955	+	18	NA	promoter-TSS (YPR156C)	protein_coding-promoter-TSS (YPR156C)	-694	YPR157W	YPR157W	YPR157W			TDA6			protein_coding
SPT5_T0_R2_peak_44	II	554619	555144	+	18	NA	promoter-TSS (YBR157C)	protein_coding-promoter-TSS (YBR157C)	-571	YBR157C	YBR157C	YBR157C			ICS2			protein_coding
SPT5_T0_R2_peak_121	IV	1266991	1267267	+	17	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	-231	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T0_R2_peak_406	XIII	46872	47207	+	17	NA	promoter-TSS (YML111W)	protein_coding-promoter-TSS (YML111W)	97	YML111W	YML111W	YML111W			BUL2			protein_coding
SPT5_T0_R2_peak_431	XIII	480641	480879	+	17	NA	promoter-TSS (YMR106C)	protein_coding-promoter-TSS (YMR106C)	-67	tK(CUU)M	tK(CUU)M	tK(CUU)M			tK(CUU)M			tRNA
SPT5_T0_R2_peak_288	X	74269	74476	+	15	NA	promoter-TSS (YJL192C)	protein_coding-promoter-TSS (YJL192C)	585	YJL191W	YJL191W	YJL191W			RPS14B			protein_coding
SPT5_T0_R2_peak_471	XIV	560431	560697	+	15	NA	TTS (YNL036W)	protein_coding-TTS (YNL036W)	201	tT(AGU)N2	tT(AGU)N2	tT(AGU)N2			tT(AGU)N2			tRNA
SPT5_T0_R2_peak_475	XIV	586974	587249	+	14	NA	promoter-TSS (YNL024C-A)	protein_coding-promoter-TSS (YNL024C-A)	-291	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T0_R2_peak_235	VII	561712	561909	+	14	NA	promoter-TSS (tS(AGA)G)	tRNA-promoter-TSS (tS(AGA)G)	-67	tS(AGA)G	tS(AGA)G	tS(AGA)G			tS(AGA)G			tRNA
SPT5_T0_R2_peak_407	XIII	67864	68201	+	14	NA	promoter-TSS (YML102W)	protein_coding-promoter-TSS (YML102W)	-94	snR85	snR85	snR85			snR85			snoRNA
SPT5_T0_R2_peak_327	XI	106766	106980	+	13	NA	promoter-TSS (YKL181W)	protein_coding-promoter-TSS (YKL181W)	-443	YKL181W	YKL181W	YKL181W			PRS1			protein_coding
SPT5_T0_R2_peak_362	XII	390469	390687	+	13	NA	promoter-TSS (YLR121C)	protein_coding-promoter-TSS (YLR121C)	-308	YLR121C	YLR121C	YLR121C			YPS3			protein_coding
SPT5_T0_R2_peak_441	XIII	777404	777902	+	13	NA	promoter-TSS (YMR253C)	protein_coding-promoter-TSS (YMR253C)	270	YMR254C	YMR254C	YMR254C			YMR254C			protein_coding
SPT5_T0_R2_peak_329	XI	163451	164287	+	13	NA	exon (YKL152C, exon 1 of 1)	protein_coding-exon (YKL152C, exon 1 of 1)	269	YKL153W	YKL153W	YKL153W			YKL153W			protein_coding
SPT5_T0_R2_peak_42	II	490914	491118	+	13	NA	promoter-TSS (YBR126C)	protein_coding-promoter-TSS (YBR126C)	89	YBR126W-B	YBR126W-B	YBR126W-B			YBR126W-B			protein_coding
SPT5_T0_R2_peak_387	XII	838258	838609	+	13	NA	exon (YLR355C, exon 1 of 1)	protein_coding-exon (YLR355C, exon 1 of 1)	820	YLR355C	YLR355C	YLR355C			ILV5			protein_coding
SPT5_T0_R2_peak_28	II	235942	236217	+	13	NA	promoter-TSS (YBL002W)	protein_coding-promoter-TSS (YBL002W)	-287	YBL003C	YBL003C	YBL003C			HTA2			protein_coding
SPT5_T0_R2_peak_138	IX	215011	215311	+	13	NA	TTS (YIL078W)	protein_coding-TTS (YIL078W)	792	YIL077C	YIL077C	YIL077C			YIL077C			protein_coding
SPT5_T0_R2_peak_191	V	439391	439614	+	13	NA	promoter-TSS (YER136W)	protein_coding-promoter-TSS (YER136W)	-114	YER136W	YER136W	YER136W			GDI1			protein_coding
SPT5_T0_R2_peak_560	XVI	775457	775816	+	13	NA	promoter-TSS (YPR120C)	protein_coding-promoter-TSS (YPR120C)	200	tC(GCA)P2	tC(GCA)P2	tC(GCA)P2			tC(GCA)P2			tRNA
SPT5_T0_R2_peak_6	I	138568	139218	+	13	NA	promoter-TSS (YAL007C)	protein_coding-promoter-TSS (YAL007C)	-259	tP(UGG)A	tP(UGG)A	tP(UGG)A			TRN1			tRNA
