PeakID (cmd=annotatePeaks.pl SPT5_T0_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R1_peak_99	IV	217263	217484	+	34	NA	promoter-TSS (YDL136W)	protein_coding-promoter-TSS (YDL136W)	-227	YDL136W	YDL136W	YDL136W			RPL35B			protein_coding
SPT5_T0_R1_peak_424	X	525659	526027	+	34	NA	promoter-TSS (YJR047C)	protein_coding-promoter-TSS (YJR047C)	-462	YJR047C	YJR047C	YJR047C			ANB1			protein_coding
SPT5_T0_R1_peak_678	XV	431790	432039	+	34	NA	promoter-TSS (YOR056C)	protein_coding-promoter-TSS (YOR056C)	-272	YOR057W	YOR057W	YOR057W			SGT1			protein_coding
SPT5_T0_R1_peak_671	XV	255176	255436	+	34	NA	promoter-TSS (YOL038C-A)	protein_coding-promoter-TSS (YOL038C-A)	-31	YOL038W	YOL038W	YOL038W			PRE6			protein_coding
SPT5_T0_R1_peak_132	IV	909270	909679	+	34	NA	promoter-TSS (YDR222W)	protein_coding-promoter-TSS (YDR222W)	-580	YDR222W	YDR222W	YDR222W			YDR222W			protein_coding
SPT5_T0_R1_peak_729	XVI	108416	108610	+	34	NA	promoter-TSS (YPL231W)	protein_coding-promoter-TSS (YPL231W)	-139	YPL231W	YPL231W	YPL231W			FAS2			protein_coding
SPT5_T0_R1_peak_621	XIV	301781	302102	+	33	NA	promoter-TSS (YNL178W)	protein_coding-promoter-TSS (YNL178W)	-739	YNL178W	YNL178W	YNL178W			RPS3			protein_coding
SPT5_T0_R1_peak_327	VII	592534	593033	+	33	NA	promoter-TSS (YGR050C)	protein_coding-promoter-TSS (YGR050C)	-341	YGR050C	YGR050C	YGR050C			YGR050C			protein_coding
SPT5_T0_R1_peak_778	XVI	927660	928355	+	33	NA	TTS (YPR195C)	protein_coding-TTS (YPR195C)	287	YPR195C	YPR195C	YPR195C			YPR195C			protein_coding
SPT5_T0_R1_peak_237	V	242120	242565	+	33	NA	promoter-TSS (YER045C)	protein_coding-promoter-TSS (YER045C)	-838	YER046W	YER046W	YER046W			SPO73			protein_coding
SPT5_T0_R1_peak_465	XI	340819	340991	+	32	NA	promoter-TSS (YKL051W)	protein_coding-promoter-TSS (YKL051W)	-359	YKL052C	YKL052C	YKL052C			ASK1			protein_coding
SPT5_T0_R1_peak_617	XIV	217325	217500	+	32	NA	promoter-TSS (YNL231C)	protein_coding-promoter-TSS (YNL231C)	-370	YNL231C	YNL231C	YNL231C			PDR16			protein_coding
SPT5_T0_R1_peak_443	XI	38341	38589	+	32	NA	promoter-TSS (YKL210W)	protein_coding-promoter-TSS (YKL210W)	-312	YKL211C	YKL211C	YKL211C			TRP3			protein_coding
SPT5_T0_R1_peak_573	XIII	334945	335147	+	32	NA	promoter-TSS (YMR031C)	protein_coding-promoter-TSS (YMR031C)	-252	YMR032W	YMR032W	YMR032W			HOF1			protein_coding
SPT5_T0_R1_peak_274	VI	82111	82416	+	32	NA	promoter-TSS (YFL026W)	protein_coding-promoter-TSS (YFL026W)	-317	YFL026W	YFL026W	YFL026W			STE2			protein_coding
SPT5_T0_R1_peak_92	III	236545	236899	+	32	NA	promoter-TSS (YCR067C)	protein_coding-promoter-TSS (YCR067C)	-400	YCR067C	YCR067C	YCR067C			SED4			protein_coding
SPT5_T0_R1_peak_66	II	642726	642986	+	32	NA	promoter-TSS (YBR208C)	protein_coding-promoter-TSS (YBR208C)	222	tC(GCA)B	tC(GCA)B	tC(GCA)B			tC(GCA)B			tRNA
SPT5_T0_R1_peak_32	II	193620	193826	+	32	NA	promoter-TSS (YBL015W)	protein_coding-promoter-TSS (YBL015W)	-399	YBL015W	YBL015W	YBL015W			ACH1			protein_coding
SPT5_T0_R1_peak_6	I	45398	45676	+	32	NA	promoter-TSS (YAL053W)	protein_coding-promoter-TSS (YAL053W)	-362	YAL053W	YAL053W	YAL053W			FLC2			protein_coding
SPT5_T0_R1_peak_473	XI	431459	431672	+	32	NA	promoter-TSS (YKL006C-A)	protein_coding-promoter-TSS (YKL006C-A)	-341	YKL006W	YKL006W	YKL006W			RPL14A			protein_coding
SPT5_T0_R1_peak_119	IV	538979	539311	+	32	NA	promoter-TSS (YDR040C)	protein_coding-promoter-TSS (YDR040C)	-658	YDR041W	YDR041W	YDR041W			RSM10			protein_coding
SPT5_T0_R1_peak_468	XI	382086	382409	+	32	NA	promoter-TSS (YKL030W)	protein_coding-promoter-TSS (YKL030W)	175	YKL031W	YKL031W	YKL031W			YKL031W			protein_coding
SPT5_T0_R1_peak_682	XV	462480	462887	+	32	NA	TTS (YOR072W)	protein_coding-TTS (YOR072W)	892	YOR072W-A	YOR072W-A	YOR072W-A			YOR072W-A			protein_coding
SPT5_T0_R1_peak_238	V	259994	260269	+	32	NA	promoter-TSS (YER053C)	protein_coding-promoter-TSS (YER053C)	-492	YER053C	YER053C	YER053C			PIC2			protein_coding
SPT5_T0_R1_peak_250	V	349539	349782	+	32	NA	promoter-TSS (YER094C)	protein_coding-promoter-TSS (YER094C)	-314	YER094C	YER094C	YER094C			PUP3			protein_coding
SPT5_T0_R1_peak_598	XIII	851764	852281	+	32	NA	promoter-TSS (YMR290C)	protein_coding-promoter-TSS (YMR290C)	-431	YMR290C	YMR290C	YMR290C			HAS1			protein_coding
SPT5_T0_R1_peak_321	VII	528438	528769	+	32	NA	promoter-TSS (YGR023W)	protein_coding-promoter-TSS (YGR023W)	-661	YGR023W	YGR023W	YGR023W			MTL1			protein_coding
SPT5_T0_R1_peak_112	IV	437769	438119	+	32	NA	promoter-TSS (YDL007W)	protein_coding-promoter-TSS (YDL007W)	-103	YDL007W	YDL007W	YDL007W			RPT2			protein_coding
SPT5_T0_R1_peak_89	III	223323	223812	+	32	NA	promoter-TSS (YCR057C)	protein_coding-promoter-TSS (YCR057C)	-339	YCR057C	YCR057C	YCR057C			PWP2			protein_coding
SPT5_T0_R1_peak_460	XI	308191	308501	+	32	NA	promoter-TSS (YKL068W-A)	protein_coding-promoter-TSS (YKL068W-A)	-129	tV(AAC)K1	tV(AAC)K1	tV(AAC)K1			tV(AAC)K1			tRNA
SPT5_T0_R1_peak_208	IX	388667	388941	+	32	NA	TTS (YIR019C)	protein_coding-TTS (YIR019C)	-3103	YIR018C-A	YIR018C-A	YIR018C-A			YIR018C-A			protein_coding
SPT5_T0_R1_peak_332	VII	677791	678026	+	32	NA	promoter-TSS (YGR097W)	protein_coding-promoter-TSS (YGR097W)	-787	YGR097W	YGR097W	YGR097W			ASK10			protein_coding
SPT5_T0_R1_peak_196	IX	267832	268711	+	32	NA	promoter-TSS (YIL046W)	protein_coding-promoter-TSS (YIL046W)	-38	YIL046W-A	YIL046W-A	YIL046W-A			YIL046W-A			protein_coding
SPT5_T0_R1_peak_72	II	718217	718517	+	32	NA	promoter-TSS (YBR249C)	protein_coding-promoter-TSS (YBR249C)	-373	YBR249C	YBR249C	YBR249C			ARO4			protein_coding
SPT5_T0_R1_peak_527	XII	787470	787740	+	32	NA	promoter-TSS (YLR330W)	protein_coding-promoter-TSS (YLR330W)	-59	YLR330W	YLR330W	YLR330W			CHS5			protein_coding
SPT5_T0_R1_peak_324	VII	557698	557863	+	32	NA	promoter-TSS (YGR035C)	protein_coding-promoter-TSS (YGR035C)	215	YGR035W-A	YGR035W-A	YGR035W-A			YGR035W-A			protein_coding
SPT5_T0_R1_peak_744	XVI	404324	404674	+	32	NA	promoter-TSS (YPL081W)	protein_coding-promoter-TSS (YPL081W)	-416	YPL082C	YPL082C	YPL082C			MOT1			protein_coding
SPT5_T0_R1_peak_255	V	430871	431383	+	32	NA	promoter-TSS (YER132C)	protein_coding-promoter-TSS (YER132C)	93	snR52	snR52	snR52			snR52			snoRNA
SPT5_T0_R1_peak_703	XV	842082	842293	+	32	NA	promoter-TSS (YOR277C)	protein_coding-promoter-TSS (YOR277C)	-5	snR31	snR31	snR31			snR31			snoRNA
SPT5_T0_R1_peak_239	V	266154	266317	+	32	NA	promoter-TSS (YER055C)	protein_coding-promoter-TSS (YER055C)	-450	YER055C	YER055C	YER055C			HIS1			protein_coding
SPT5_T0_R1_peak_470	XI	383252	383555	+	31	NA	TTS (YKL030W)	protein_coding-TTS (YKL030W)	905	YKL030W	YKL030W	YKL030W			YKL030W			protein_coding
SPT5_T0_R1_peak_637	XIV	499090	499442	+	31	NA	promoter-TSS (YNL067W)	protein_coding-promoter-TSS (YNL067W)	-151	YNL067W-B	YNL067W-B	YNL067W-B			YNL067W-B			protein_coding
SPT5_T0_R1_peak_165	IV	1385785	1385966	+	31	NA	promoter-TSS (YDR461C-A)	protein_coding-promoter-TSS (YDR461C-A)	-109	YDR461C-A	YDR461C-A	YDR461C-A			YDR461C-A			protein_coding
SPT5_T0_R1_peak_353	VII	974362	974745	+	30	NA	promoter-TSS (YGR240C)	protein_coding-promoter-TSS (YGR240C)	224	YGR240C-A	YGR240C-A	YGR240C-A			YGR240C-A			protein_coding
SPT5_T0_R1_peak_369	VIII	103813	104181	+	30	NA	promoter-TSS (YHL001W)	protein_coding-promoter-TSS (YHL001W)	-280	YHL001W	YHL001W	YHL001W			RPL14B			protein_coding
SPT5_T0_R1_peak_152	IV	1201667	1202070	+	30	NA	promoter-TSS (YDR363W-A)	protein_coding-promoter-TSS (YDR363W-A)	118	tK(CUU)D1	tK(CUU)D1	tK(CUU)D1			tK(CUU)D1			tRNA
SPT5_T0_R1_peak_351	VII	939176	939472	+	30	NA	promoter-TSS (YGR221C)	protein_coding-promoter-TSS (YGR221C)	-332	YGR221C	YGR221C	YGR221C			TOS2			protein_coding
SPT5_T0_R1_peak_564	XIII	196145	196397	+	30	NA	promoter-TSS (YML039W)	protein_coding-promoter-TSS (YML039W)	-101	tP(UGG)M	tP(UGG)M	tP(UGG)M			SUF7			tRNA
SPT5_T0_R1_peak_109	IV	392677	392840	+	30	NA	promoter-TSS (YDL032W)	protein_coding-promoter-TSS (YDL032W)	-701	YDL035C	YDL035C	YDL035C			GPR1			protein_coding
SPT5_T0_R1_peak_65	II	628600	628765	+	30	NA	promoter-TSS (YBR203W)	protein_coding-promoter-TSS (YBR203W)	-486	YBR203W	YBR203W	YBR203W			COS111			protein_coding
SPT5_T0_R1_peak_766	XVI	769100	769286	+	30	NA	TTS (YPR118W)	protein_coding-TTS (YPR118W)	109	tK(UUU)P	tK(UUU)P	tK(UUU)P			tK(UUU)P			tRNA
SPT5_T0_R1_peak_160	IV	1345383	1345597	+	30	NA	promoter-TSS (YDR441C)	protein_coding-promoter-TSS (YDR441C)	-157	YDR442W	YDR442W	YDR442W			YDR442W			protein_coding
SPT5_T0_R1_peak_150	IV	1183134	1183502	+	30	NA	promoter-TSS (YDR353W)	protein_coding-promoter-TSS (YDR353W)	19	YDR353W	YDR353W	YDR353W			TRR1			protein_coding
SPT5_T0_R1_peak_383	VIII	381382	381568	+	30	NA	promoter-TSS (snR32)	snoRNA-promoter-TSS (snR32)	-65	snR32	snR32	snR32			snR32			snoRNA
SPT5_T0_R1_peak_43	II	370947	371345	+	30	NA	promoter-TSS (YBR066C)	protein_coding-promoter-TSS (YBR066C)	-447	YBR066C	YBR066C	YBR066C			NRG2			protein_coding
SPT5_T0_R1_peak_765	XVI	744240	744464	+	30	NA	promoter-TSS (YPR109W)	protein_coding-promoter-TSS (YPR109W)	68	tT(UGU)P	tT(UGU)P	tT(UGU)P			tT(UGU)P			tRNA
SPT5_T0_R1_peak_505	XII	444954	445123	+	30	NA	promoter-TSS (YLR152C)	protein_coding-promoter-TSS (YLR152C)	-350	YLR152C	YLR152C	YLR152C			YLR152C			protein_coding
SPT5_T0_R1_peak_282	VI	204700	205165	+	30	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	64	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
SPT5_T0_R1_peak_153	IV	1226601	1226810	+	30	NA	promoter-TSS (YDR375C)	protein_coding-promoter-TSS (YDR375C)	-117	YDR376W	YDR376W	YDR376W			ARH1			protein_coding
SPT5_T0_R1_peak_98	IV	215836	216032	+	30	NA	promoter-TSS (YDL137W)	protein_coding-promoter-TSS (YDL137W)	-595	YDL137W	YDL137W	YDL137W			ARF2			protein_coding
SPT5_T0_R1_peak_307	VII	368303	368654	+	30	NA	promoter-TSS (YGL073W)	protein_coding-promoter-TSS (YGL073W)	-275	YGL073W	YGL073W	YGL073W			HSF1			protein_coding
SPT5_T0_R1_peak_393	VIII	498514	498780	+	30	NA	promoter-TSS (YHR199C)	protein_coding-promoter-TSS (YHR199C)	212	YHR199C-A	YHR199C-A	YHR199C-A			NBL1			protein_coding
SPT5_T0_R1_peak_773	XVI	856098	856276	+	30	NA	promoter-TSS (YPR158C-C)	protein_coding-promoter-TSS (YPR158C-C)	70	YPR158C-C	YPR158C-C	YPR158C-C			YPR158C-C			protein_coding
SPT5_T0_R1_peak_733	XVI	207396	207790	+	30	NA	promoter-TSS (YPL179W)	protein_coding-promoter-TSS (YPL179W)	-564	YPL179W	YPL179W	YPL179W			PPQ1			protein_coding
SPT5_T0_R1_peak_293	VII	115389	115841	+	30	NA	promoter-TSS (YGL202W)	protein_coding-promoter-TSS (YGL202W)	127	tK(UUU)G1	tK(UUU)G1	tK(UUU)G1			tK(UUU)G1			tRNA
SPT5_T0_R1_peak_517	XII	628280	628537	+	30	NA	promoter-TSS (tL(CAA)L)	tRNA-promoter-TSS (tL(CAA)L)	25	tL(CAA)L	tL(CAA)L	tL(CAA)L			tL(CAA)L			tRNA
SPT5_T0_R1_peak_529	XII	795211	795377	+	30	NA	promoter-TSS (snR55)	snoRNA-promoter-TSS (snR55)	-270	snR57	snR57	snR57			snR57			snoRNA
SPT5_T0_R1_peak_270	VI	31853	32180	+	30	NA	Intergenic	Intergenic	-1476	YFL051C	YFL051C	YFL051C			YFL051C			protein_coding
SPT5_T0_R1_peak_126	IV	690639	690961	+	30	NA	promoter-TSS (YDR119W-A)	protein_coding-promoter-TSS (YDR119W-A)	-214	YDR119W-A	YDR119W-A	YDR119W-A			COX26			protein_coding
SPT5_T0_R1_peak_58	II	554748	554978	+	30	NA	promoter-TSS (YBR157C)	protein_coding-promoter-TSS (YBR157C)	-553	YBR157C	YBR157C	YBR157C			ICS2			protein_coding
SPT5_T0_R1_peak_24	II	107530	107778	+	30	NA	promoter-TSS (YBL060W)	protein_coding-promoter-TSS (YBL060W)	-248	YBL061C	YBL061C	YBL061C			SKT5			protein_coding
SPT5_T0_R1_peak_131	IV	884438	884658	+	30	NA	promoter-TSS (YDR210C-C)	protein_coding-promoter-TSS (YDR210C-C)	-179	YDR211W	YDR211W	YDR211W			GCD6			protein_coding
SPT5_T0_R1_peak_42	II	342202	342431	+	30	NA	promoter-TSS (YBR054W)	protein_coding-promoter-TSS (YBR054W)	-785	YBR054W	YBR054W	YBR054W			YRO2			protein_coding
SPT5_T0_R1_peak_640	XIV	568018	568290	+	30	NA	promoter-TSS (tP(UGG)N2)	tRNA-promoter-TSS (tP(UGG)N2)	39	tP(UGG)N2	tP(UGG)N2	tP(UGG)N2			tP(UGG)N2			tRNA
SPT5_T0_R1_peak_316	VII	433744	434054	+	30	NA	promoter-TSS (YGL034C)	protein_coding-promoter-TSS (YGL034C)	-320	YGL034C	YGL034C	YGL034C			YGL034C			protein_coding
SPT5_T0_R1_peak_108	IV	386226	387079	+	30	NA	TTS (YDL036C)	protein_coding-TTS (YDL036C)	-1065	YDL037C	YDL037C	YDL037C			BSC1			protein_coding
SPT5_T0_R1_peak_13	I	166199	166459	+	30	NA	promoter-TSS (YAR010C)	protein_coding-promoter-TSS (YAR010C)	62	tA(UGC)A	tA(UGC)A	tA(UGC)A			TGA1			tRNA
SPT5_T0_R1_peak_306	VII	345807	345976	+	30	NA	promoter-TSS (YGL088W)	protein_coding-promoter-TSS (YGL088W)	55	YGL088W	YGL088W	YGL088W			YGL088W			protein_coding
SPT5_T0_R1_peak_607	XIV	23450	23787	+	29	NA	promoter-TSS (YNL327W)	protein_coding-promoter-TSS (YNL327W)	-344	YNL328C	YNL328C	YNL328C			MDJ2			protein_coding
SPT5_T0_R1_peak_531	XII	805172	805564	+	29	NA	promoter-TSS (YLR337C)	protein_coding-promoter-TSS (YLR337C)	-262	YLR337C	YLR337C	YLR337C			VRP1			protein_coding
SPT5_T0_R1_peak_159	IV	1305556	1305784	+	29	NA	promoter-TSS (YDR420W)	protein_coding-promoter-TSS (YDR420W)	40	tS(AGA)D3	tS(AGA)D3	tS(AGA)D3			tS(AGA)D3			tRNA
SPT5_T0_R1_peak_661	XV	92991	93400	+	29	NA	promoter-TSS (YOL121C)	protein_coding-promoter-TSS (YOL121C)	-345	YOL121C	YOL121C	YOL121C			RPS19A			protein_coding
SPT5_T0_R1_peak_482	XI	581823	582094	+	29	NA	promoter-TSS (YKR076W)	protein_coding-promoter-TSS (YKR076W)	-325	YKR076W	YKR076W	YKR076W			ECM4			protein_coding
SPT5_T0_R1_peak_71	II	706920	707298	+	29	NA	promoter-TSS (YBR243C)	protein_coding-promoter-TSS (YBR243C)	-316	YBR243C	YBR243C	YBR243C			ALG7			protein_coding
SPT5_T0_R1_peak_474	XI	439417	439890	+	29	NA	promoter-TSS (YKL001C)	protein_coding-promoter-TSS (YKL001C)	-268	YKL001C	YKL001C	YKL001C			MET14			protein_coding
SPT5_T0_R1_peak_613	XIV	104702	104908	+	28	NA	promoter-TSS (YNL284C)	protein_coding-promoter-TSS (YNL284C)	0	tT(AGU)N1	tT(AGU)N1	tT(AGU)N1			tT(AGU)N1			tRNA
SPT5_T0_R1_peak_537	XII	837574	837799	+	28	NA	promoter-TSS (YLR354C)	protein_coding-promoter-TSS (YLR354C)	-329	YLR354C	YLR354C	YLR354C			TAL1			protein_coding
SPT5_T0_R1_peak_603	XIII	901405	901643	+	28	NA	promoter-TSS (YMR313C)	protein_coding-promoter-TSS (YMR313C)	-185	YMR314W	YMR314W	YMR314W			PRE5			protein_coding
SPT5_T0_R1_peak_340	VII	785604	786038	+	28	NA	promoter-TSS (YGR146C)	protein_coding-promoter-TSS (YGR146C)	-384	YGR146C-A	YGR146C-A	YGR146C-A			YGR146C-A			protein_coding
SPT5_T0_R1_peak_574	XIII	340969	341182	+	28	NA	promoter-TSS (YMR034C)	protein_coding-promoter-TSS (YMR034C)	-67	YMR035W	YMR035W	YMR035W			IMP2			protein_coding
SPT5_T0_R1_peak_752	XVI	581472	582176	+	28	NA	promoter-TSS (YPR010C)	protein_coding-promoter-TSS (YPR010C)	-238	tK(CUU)P	tK(CUU)P	tK(CUU)P			tK(CUU)P			tRNA
SPT5_T0_R1_peak_502	XII	390498	390768	+	28	NA	promoter-TSS (YLR121C)	protein_coding-promoter-TSS (YLR121C)	-363	YLR121C	YLR121C	YLR121C			YPS3			protein_coding
SPT5_T0_R1_peak_730	XVI	111044	111227	+	27	NA	exon (YPL231W, exon 1 of 1)	protein_coding-exon (YPL231W, exon 1 of 1)	2483	YPL231W	YPL231W	YPL231W			FAS2			protein_coding
SPT5_T0_R1_peak_320	VII	516310	516595	+	27	NA	promoter-TSS (YGR014W)	protein_coding-promoter-TSS (YGR014W)	-491	YGR014W	YGR014W	YGR014W			MSB2			protein_coding
SPT5_T0_R1_peak_754	XVI	587223	587485	+	27	NA	exon (YPR014C, exon 1 of 1)	protein_coding-exon (YPR014C, exon 1 of 1)	164	YPR014C	YPR014C	YPR014C			YPR014C			protein_coding
SPT5_T0_R1_peak_297	VII	166096	166261	+	27	NA	Intergenic	Intergenic	-1087	YGL179C	YGL179C	YGL179C			TOS3			protein_coding
SPT5_T0_R1_peak_428	X	617848	618073	+	27	NA	promoter-TSS (YJR100C)	protein_coding-promoter-TSS (YJR100C)	41	tL(UAG)J	tL(UAG)J	tL(UAG)J			tL(UAG)J			tRNA
SPT5_T0_R1_peak_4	I	32945	33285	+	27	NA	promoter-TSS (YAL061W)	protein_coding-promoter-TSS (YAL061W)	-333	YAL061W	YAL061W	YAL061W			BDH2			protein_coding
SPT5_T0_R1_peak_330	VII	640488	640662	+	27	NA	promoter-TSS (YGR078C)	protein_coding-promoter-TSS (YGR078C)	-145	YGR079W	YGR079W	YGR079W			YGR079W			protein_coding
SPT5_T0_R1_peak_318	VII	472524	472697	+	27	NA	promoter-TSS (YGL012W)	protein_coding-promoter-TSS (YGL012W)	-245	YGL012W	YGL012W	YGL012W			ERG4			protein_coding
SPT5_T0_R1_peak_101	IV	234504	234727	+	26	NA	promoter-TSS (YDL127W)	protein_coding-promoter-TSS (YDL127W)	-312	YDL127W	YDL127W	YDL127W			PCL2			protein_coding
SPT5_T0_R1_peak_431	X	633157	633355	+	26	NA	promoter-TSS (YJR109C)	protein_coding-promoter-TSS (YJR109C)	-315	YJR109C	YJR109C	YJR109C			CPA2			protein_coding
SPT5_T0_R1_peak_121	IV	545987	546299	+	26	NA	promoter-TSS (YDR044W)	protein_coding-promoter-TSS (YDR044W)	-499	YDR044W	YDR044W	YDR044W			HEM13			protein_coding
SPT5_T0_R1_peak_634	XIV	479599	479853	+	26	NA	promoter-TSS (YNL078W)	protein_coding-promoter-TSS (YNL078W)	-42	YNL078W	YNL078W	YNL078W			NIS1			protein_coding
SPT5_T0_R1_peak_286	VI	255547	255845	+	26	NA	promoter-TSS (YFR053C)	protein_coding-promoter-TSS (YFR053C)	-647	YFR053C	YFR053C	YFR053C			HXK1			protein_coding
SPT5_T0_R1_peak_608	XIV	57591	57873	+	26	NA	promoter-TSS (YNL306W)	protein_coding-promoter-TSS (YNL306W)	-159	YNL307C	YNL307C	YNL307C			MCK1			protein_coding
SPT5_T0_R1_peak_91	III	228550	228737	+	25	NA	promoter-TSS (YCR064C)	protein_coding-promoter-TSS (YCR064C)	-138	YCR064C	YCR064C	YCR064C			YCR064C			protein_coding
SPT5_T0_R1_peak_464	XI	339086	339250	+	25	NA	promoter-TSS (YKL053W)	protein_coding-promoter-TSS (YKL053W)	274	YKL053C-A	YKL053C-A	YKL053C-A			MDM35			protein_coding
SPT5_T0_R1_peak_588	XIII	652314	652772	+	25	NA	TTS (YMR194C-A)	protein_coding-TTS (YMR194C-A)	268	snR11	snR11	snR11			snR11			snoRNA
SPT5_T0_R1_peak_669	XV	232098	232344	+	25	NA	promoter-TSS (YOL052C-A)	protein_coding-promoter-TSS (YOL052C-A)	-466	YOL052C-A	YOL052C-A	YOL052C-A			DDR2			protein_coding
SPT5_T0_R1_peak_203	IX	338745	339141	+	25	NA	promoter-TSS (YIL009W)	protein_coding-promoter-TSS (YIL009W)	-401	YIL009W	YIL009W	YIL009W			FAA3			protein_coding
SPT5_T0_R1_peak_211	MT	15411	15803	+	25	NA	exon (Q0050, exon 1 of 1)	protein_coding-exon (Q0050, exon 1 of 1)	1789	Q0055	Q0055	Q0055			AI2			protein_coding
SPT5_T0_R1_peak_415	X	278259	278640	+	25	NA	promoter-TSS (YJL083W)	protein_coding-promoter-TSS (YJL083W)	-392	YJL083W	YJL083W	YJL083W			TAX4			protein_coding
SPT5_T0_R1_peak_391	VIII	455595	455894	+	25	NA	promoter-TSS (YHR177W)	protein_coding-promoter-TSS (YHR177W)	-847	YHR177W	YHR177W	YHR177W			YHR177W			protein_coding
SPT5_T0_R1_peak_688	XV	514764	515005	+	25	NA	promoter-TSS (YOR100C)	protein_coding-promoter-TSS (YOR100C)	-360	YOR101W	YOR101W	YOR101W			RAS1			protein_coding
SPT5_T0_R1_peak_48	II	406037	406254	+	25	NA	promoter-TSS (YBR081C)	protein_coding-promoter-TSS (YBR081C)	185	tD(GUC)B	tD(GUC)B	tD(GUC)B			tD(GUC)B			tRNA
SPT5_T0_R1_peak_172	IV	1470669	1470956	+	25	NA	promoter-TSS (YDR513W)	protein_coding-promoter-TSS (YDR513W)	-205	YDR513W	YDR513W	YDR513W			GRX2			protein_coding
SPT5_T0_R1_peak_636	XIV	498697	498861	+	24	NA	promoter-TSS (YNL067W)	protein_coding-promoter-TSS (YNL067W)	241	YNL067W-A	YNL067W-A	YNL067W-A			YNL067W-A			protein_coding
SPT5_T0_R1_peak_454	XI	203043	203303	+	24	NA	promoter-TSS (YKL127W)	protein_coding-promoter-TSS (YKL127W)	174	tK(CUU)K	tK(CUU)K	tK(CUU)K			tK(CUU)K			tRNA
SPT5_T0_R1_peak_477	XI	533723	533949	+	24	NA	promoter-TSS (YKR052C)	protein_coding-promoter-TSS (YKR052C)	-372	YKR052C	YKR052C	YKR052C			MRS4			protein_coding
SPT5_T0_R1_peak_357	VII	1052136	1052468	+	24	NA	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-522	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
SPT5_T0_R1_peak_740	XVI	302809	303028	+	24	NA	promoter-TSS (YPL131W)	protein_coding-promoter-TSS (YPL131W)	-203	YPL131W	YPL131W	YPL131W			RPL5			protein_coding
SPT5_T0_R1_peak_312	VII	405487	405687	+	24	NA	promoter-TSS (YGL050W)	protein_coding-promoter-TSS (YGL050W)	117	tR(UCU)G1	tR(UCU)G1	tR(UCU)G1			tR(UCU)G1			tRNA
SPT5_T0_R1_peak_622	XIV	310224	310422	+	24	NA	promoter-TSS (YNL172W)	protein_coding-promoter-TSS (YNL172W)	-266	YNL173C	YNL173C	YNL173C			MDG1			protein_coding
SPT5_T0_R1_peak_777	XVI	900311	900493	+	24	NA	promoter-TSS (YPR181C)	protein_coding-promoter-TSS (YPR181C)	208	YPR182W	YPR182W	YPR182W			SMX3			protein_coding
SPT5_T0_R1_peak_317	VII	438584	438873	+	24	NA	promoter-TSS (YGL030W)	protein_coding-promoter-TSS (YGL030W)	-363	YGL030W	YGL030W	YGL030W			RPL30			protein_coding
SPT5_T0_R1_peak_430	X	628815	629061	+	24	NA	TTS (YJR107W)	protein_coding-TTS (YJR107W)	226	YJR108W	YJR108W	YJR108W			ABM1			protein_coding
SPT5_T0_R1_peak_653	XV	5070	5372	+	24	NA	promoter-TSS (YOL164W)	protein_coding-promoter-TSS (YOL164W)	-954	YOL164W	YOL164W	YOL164W			BDS1			protein_coding
SPT5_T0_R1_peak_221	V	13266	13436	+	24	NA	promoter-TSS (YEL072W)	protein_coding-promoter-TSS (YEL072W)	-369	YEL072W	YEL072W	YEL072W			RMD6			protein_coding
SPT5_T0_R1_peak_528	XII	793696	794181	+	24	NA	promoter-TSS (tD(GUC)L2)	tRNA-promoter-TSS (tD(GUC)L2)	20	tD(GUC)L2	tD(GUC)L2	tD(GUC)L2			tD(GUC)L2			tRNA
SPT5_T0_R1_peak_716	XV	980730	980944	+	24	NA	promoter-TSS (YOR346W)	protein_coding-promoter-TSS (YOR346W)	154	tP(UGG)O3	tP(UGG)O3	tP(UGG)O3			tP(UGG)O3			tRNA
SPT5_T0_R1_peak_262	V	474176	474457	+	24	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	-328	YER152C	YER152C	YER152C			YER152C			protein_coding
SPT5_T0_R1_peak_346	VII	894223	894388	+	24	NA	promoter-TSS (YGR197C)	protein_coding-promoter-TSS (YGR197C)	-165	YGR197C	YGR197C	YGR197C			SNG1			protein_coding
SPT5_T0_R1_peak_28	II	164177	164389	+	24	NA	promoter-TSS (YBL030C)	protein_coding-promoter-TSS (YBL030C)	-286	YBL030C	YBL030C	YBL030C			PET9			protein_coding
SPT5_T0_R1_peak_689	XV	520542	520782	+	24	NA	promoter-TSS (YOR107W)	protein_coding-promoter-TSS (YOR107W)	-691	YOR107W	YOR107W	YOR107W			RGS2			protein_coding
