PeakID (cmd=annotatePeaks.pl SPT5_T15_R1_homer_narrowPeak.txt genome.fa -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
IV-67	IV	239958	240054	+	1161.4	0.647	promoter-TSS (YDL124W)	protein_coding-promoter-TSS (YDL124W)	-253	YDL124W	YDL124W	YDL124W			YDL124W			protein_coding
IV-66	IV	211203	211299	+	1161.4	0.727	promoter-TSS (YDL140C)	protein_coding-promoter-TSS (YDL140C)	-690	YDL140C	YDL140C	YDL140C			RPO21			protein_coding
XII-58	XII	5736	5832	+	1161.4	0.640	promoter-TSS (YLL066W-A)	protein_coding-promoter-TSS (YLL066W-A)	179	YLL066W-B	YLL066W-B	YLL066W-B			YLL066W-B			protein_coding
XIII-53	XIII	296869	296965	+	1161.4	0.778	promoter-TSS (YMR013C)	protein_coding-promoter-TSS (YMR013C)	-179	YMR013C	YMR013C	YMR013C			SEC59			protein_coding
XIII-50	XIII	608310	608406	+	1161.4	0.652	promoter-TSS (YMR172C-A)	protein_coding-promoter-TSS (YMR172C-A)	-147	YMR172C-A	YMR172C-A	YMR172C-A			YMR172C-A			protein_coding
V-47	V	545120	545216	+	1161.4	0.552	promoter-TSS (YER177W)	protein_coding-promoter-TSS (YER177W)	-443	YER177W	YER177W	YER177W			BMH1			protein_coding
XV-67	XV	79884	79980	+	1161.4	0.594	promoter-TSS (YOL127W)	protein_coding-promoter-TSS (YOL127W)	-416	YOL127W	YOL127W	YOL127W			RPL25			protein_coding
XVI-59	XVI	840307	840403	+	1161.4	0.654	promoter-TSS (YPR156C)	protein_coding-promoter-TSS (YPR156C)	-578	YPR156C	YPR156C	YPR156C			TPO3			protein_coding
VII-55	VII	277303	277399	+	1161.4	0.600	promoter-TSS (YGL123W)	protein_coding-promoter-TSS (YGL123W)	-266	YGL123W	YGL123W	YGL123W			RPS2			protein_coding
IV-68	IV	368975	369071	+	1161.4	0.559	promoter-TSS (YDL047W)	protein_coding-promoter-TSS (YDL047W)	-748	YDL047W	YDL047W	YDL047W			SIT4			protein_coding
X-36	X	455054	455150	+	1161.4	0.727	promoter-TSS (YJR009C)	protein_coding-promoter-TSS (YJR009C)	-421	YJR009C	YJR009C	YJR009C			TDH2			protein_coding
XI-33	XI	278852	278948	+	1161.4	0.900	promoter-TSS (YKL085W)	protein_coding-promoter-TSS (YKL085W)	-223	YKL085W	YKL085W	YKL085W			MDH1			protein_coding
XII-45	XII	13756	13852	+	1161.4	0.882	promoter-TSS (YLL064C)	protein_coding-promoter-TSS (YLL064C)	-359	YLL064C	YLL064C	YLL064C			PAU18			protein_coding
XII-56	XII	922205	922301	+	1161.4	0.538	promoter-TSS (YLR399C)	protein_coding-promoter-TSS (YLR399C)	190	YLR400W	YLR400W	YLR400W			YLR400W			protein_coding
XV-82	XV	1039596	1039692	+	1161.4	0.682	promoter-TSS (YOR374W)	protein_coding-promoter-TSS (YOR374W)	-196	YOR374W	YOR374W	YOR374W			ALD4			protein_coding
XV-53	XV	742350	742446	+	1161.4	0.643	promoter-TSS (YOR211C)	protein_coding-promoter-TSS (YOR211C)	-512	YOR212W	YOR212W	YOR212W			STE4			protein_coding
IV-73	IV	217338	217434	+	1161.4	0.581	promoter-TSS (YDL136W)	protein_coding-promoter-TSS (YDL136W)	-214	YDL136W	YDL136W	YDL136W			RPL35B			protein_coding
XVI-47	XVI	264773	264869	+	1161.4	0.789	promoter-TSS (YPL152W)	protein_coding-promoter-TSS (YPL152W)	-207	YPL152W	YPL152W	YPL152W			RRD2			protein_coding
XII-52	XII	651067	651163	+	1161.4	0.762	promoter-TSS (YLR256W-A)	protein_coding-promoter-TSS (YLR256W-A)	-2	YLR256W-A	YLR256W-A	YLR256W-A			YLR256W-A			protein_coding
V-53	V	567674	567770	+	1161.4	0.611	promoter-TSS (YER188W)	protein_coding-promoter-TSS (YER188W)	-318	YER188W	YER188W	YER188W			YER188W			protein_coding
V-46	V	270356	270452	+	1161.4	0.593	promoter-TSS (YER056C-A)	protein_coding-promoter-TSS (YER056C-A)	-219	YER056C-A	YER056C-A	YER056C-A			RPL34A			protein_coding
X-37	X	609149	609245	+	1161.4	0.789	promoter-TSS (YJR095W)	protein_coding-promoter-TSS (YJR095W)	-576	YJR095W	YJR095W	YJR095W			SFC1			protein_coding
XI-35	XI	355858	355954	+	1161.4	0.556	promoter-TSS (YKL043W)	protein_coding-promoter-TSS (YKL043W)	-416	YKL044W	YKL044W	YKL044W			YKL044W			protein_coding
V-52	V	546611	546707	+	1161.4	0.750	promoter-TSS (YER178W)	protein_coding-promoter-TSS (YER178W)	-158	YER178W	YER178W	YER178W			PDA1			protein_coding
XVI-29	XVI	74966	75062	+	1161.4	0.667	promoter-TSS (YPL250C)	protein_coding-promoter-TSS (YPL250C)	-295	YPL250C	YPL250C	YPL250C			ICY2			protein_coding
XII-42	XII	809311	809407	+	1161.4	0.680	promoter-TSS (YLR342W)	protein_coding-promoter-TSS (YLR342W)	-638	YLR342W	YLR342W	YLR342W			FKS1			protein_coding
II-48	II	258100	258196	+	1078.5	0.765	promoter-TSS (YBR011C)	protein_coding-promoter-TSS (YBR011C)	-173	YBR011C	YBR011C	YBR011C			IPP1			protein_coding
X-29	X	123215	123311	+	1078.5	0.538	promoter-TSS (YJL158C)	protein_coding-promoter-TSS (YJL158C)	-315	YJL158C	YJL158C	YJL158C			CIS3			protein_coding
XII-63	XII	877744	877840	+	1078.5	0.762	promoter-TSS (YLR378C)	protein_coding-promoter-TSS (YLR378C)	-490	YLR380W	YLR380W	YLR380W			CSR1			protein_coding
XII-59	XII	388483	388579	+	1078.5	0.625	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	-141	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
VII-76	VII	1050375	1050471	+	1078.5	0.789	promoter-TSS (YGR279C)	protein_coding-promoter-TSS (YGR279C)	-465	YGR279C	YGR279C	YGR279C			SCW4			protein_coding
IV-88	IV	512328	512424	+	1078.5	0.762	promoter-TSS (YDR034C)	protein_coding-promoter-TSS (YDR034C)	-267	YDR034C	YDR034C	YDR034C			LYS14			protein_coding
V-49	V	242240	242336	+	1078.5	0.762	promoter-TSS (YER045C)	protein_coding-promoter-TSS (YER045C)	-787	YER045C	YER045C	YER045C			ACA1			protein_coding
IV-82	IV	130605	130701	+	1078.5	0.680	promoter-TSS (YDL184C)	protein_coding-promoter-TSS (YDL184C)	-169	YDL184C	YDL184C	YDL184C			RPL41A			protein_coding
XII-40	XII	677744	677840	+	1078.5	0.731	promoter-TSS (YLR266C)	protein_coding-promoter-TSS (YLR266C)	-68	YLR266C	YLR266C	YLR266C			PDR8			protein_coding
II-34	II	602284	602380	+	1078.5	0.714	promoter-TSS (YBR187W)	protein_coding-promoter-TSS (YBR187W)	-302	YBR187W	YBR187W	YBR187W			GDT1			protein_coding
XVI-48	XVI	297301	297397	+	1078.5	0.625	promoter-TSS (YPL135W)	protein_coding-promoter-TSS (YPL135W)	-204	YPL135W	YPL135W	YPL135W			ISU1			protein_coding
XIV-32	XIV	76664	76760	+	1078.5	0.765	promoter-TSS (YNL295W)	protein_coding-promoter-TSS (YNL295W)	-129	YNL297C	YNL297C	YNL297C			MON2			protein_coding
XII-47	XII	187333	187429	+	1078.5	0.464	promoter-TSS (YLR023C)	protein_coding-promoter-TSS (YLR023C)	-252	YLR023C	YLR023C	YLR023C			IZH3			protein_coding
VIII-39	VIII	375078	375174	+	1078.5	0.762	promoter-TSS (YHR135C)	protein_coding-promoter-TSS (YHR135C)	-26	YHR136C	YHR136C	YHR136C			SPL2			protein_coding
XI-36	XI	630541	630637	+	1078.5	0.783	promoter-TSS (YKR097W)	protein_coding-promoter-TSS (YKR097W)	-563	YKR097W	YKR097W	YKR097W			PCK1			protein_coding
XII-39	XII	611839	611935	+	1078.5	0.615	promoter-TSS (YLR235C)	protein_coding-promoter-TSS (YLR235C)	43	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
XIII-57	XIII	886592	886688	+	1078.5	0.583	promoter-TSS (YMR306C-A)	protein_coding-promoter-TSS (YMR306C-A)	-68	YMR306C-A	YMR306C-A	YMR306C-A			YMR306C-A			protein_coding
IV-84	IV	357264	357360	+	1078.5	0.682	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-553	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
XIV-35	XIV	392679	392775	+	1078.5	0.625	promoter-TSS (YNL124W)	protein_coding-promoter-TSS (YNL124W)	-165	YNL124W	YNL124W	YNL124W			NAF1			protein_coding
IV-93	IV	1401546	1401642	+	1078.5	0.696	promoter-TSS (YDR470C)	protein_coding-promoter-TSS (YDR470C)	-176	YDR471W	YDR471W	YDR471W			RPL27B			protein_coding
XV-81	XV	1009798	1009894	+	1078.5	0.700	promoter-TSS (YOR357C)	protein_coding-promoter-TSS (YOR357C)	-134	YOR357C	YOR357C	YOR357C			SNX3			protein_coding
XV-68	XV	316505	316601	+	1078.5	0.800	promoter-TSS (YOL004W)	protein_coding-promoter-TSS (YOL004W)	-378	YOL005C	YOL005C	YOL005C			RPB11			protein_coding
IV-80	IV	1289239	1289335	+	1078.5	0.727	promoter-TSS (YDR408C)	protein_coding-promoter-TSS (YDR408C)	-119	YDR409W	YDR409W	YDR409W			SIZ1			protein_coding
XIII-48	XIII	483588	483684	+	1078.5	0.833	promoter-TSS (YMR108W)	protein_coding-promoter-TSS (YMR108W)	-448	YMR108W	YMR108W	YMR108W			ILV2			protein_coding
XI-38	XI	338923	339019	+	1078.5	0.650	promoter-TSS (YKL053W)	protein_coding-promoter-TSS (YKL053W)	-218	YKL054C	YKL054C	YKL054C			DEF1			protein_coding
VII-69	VII	447	543	+	1078.5	0.750	Intergenic	Intergenic	-2295	YGL263W	YGL263W	YGL263W			COS12			protein_coding
VII-77	VII	1052350	1052446	+	1078.5	0.684	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-426	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
XV-77	XV	288432	288528	+	1078.5	0.571	promoter-TSS (YOL019W)	protein_coding-promoter-TSS (YOL019W)	60	YOL019W-A	YOL019W-A	YOL019W-A			YOL019W-A			protein_coding
IV-78	IV	1156513	1156609	+	1078.5	0.520	promoter-TSS (YDR342C)	protein_coding-promoter-TSS (YDR342C)	-633	YDR342C	YDR342C	YDR342C			HXT7			protein_coding
IV-91	IV	992979	993075	+	1078.5	0.625	promoter-TSS (YDR261C-C)	protein_coding-promoter-TSS (YDR261C-C)	-107	YDR262W	YDR262W	YDR262W			YDR262W			protein_coding
XV-69	XV	586445	586541	+	1078.5	0.789	promoter-TSS (YOR138C)	protein_coding-promoter-TSS (YOR138C)	-169	YOR138C	YOR138C	YOR138C			RUP1			protein_coding
IV-90	IV	811966	812062	+	1078.5	0.652	promoter-TSS (YDR173C)	protein_coding-promoter-TSS (YDR173C)	-96	YDR174W	YDR174W	YDR174W			HMO1			protein_coding
XIII-54	XIII	388126	388222	+	995.5	0.696	promoter-TSS (YMR056C)	protein_coding-promoter-TSS (YMR056C)	70	YMR056C	YMR056C	YMR056C			AAC1			protein_coding
XIV-34	XIV	301811	301907	+	995.5	0.519	promoter-TSS (YNL178W)	protein_coding-promoter-TSS (YNL178W)	-756	YNL179C	YNL179C	YNL179C			YNL179C			protein_coding
V-40	V	153070	153166	+	995.5	0.591	promoter-TSS (YER001W)	protein_coding-promoter-TSS (YER001W)	-402	YER001W	YER001W	YER001W			MNN1			protein_coding
VII-71	VII	197382	197478	+	995.5	0.630	promoter-TSS (YGL162W)	protein_coding-promoter-TSS (YGL162W)	-708	YGL162W	YGL162W	YGL162W			SUT1			protein_coding
VII-70	VII	67260	67356	+	995.5	0.652	promoter-TSS (YGL228W)	protein_coding-promoter-TSS (YGL228W)	-290	YGL228W	YGL228W	YGL228W			SHE10			protein_coding
XV-79	XV	487479	487575	+	995.5	0.778	promoter-TSS (YOR086C)	protein_coding-promoter-TSS (YOR086C)	88	tN(GUU)O2	tN(GUU)O2	tN(GUU)O2			tN(GUU)O2			tRNA
V-51	V	517627	517723	+	995.5	0.750	promoter-TSS (YER167W)	protein_coding-promoter-TSS (YER167W)	-541	YER167W	YER167W	YER167W			BCK2			protein_coding
XVI-57	XVI	627495	627591	+	995.5	0.550	promoter-TSS (YPR029C)	protein_coding-promoter-TSS (YPR029C)	-337	YPR030W	YPR030W	YPR030W			CSR2			protein_coding
